MUNI_DEF,CCAA,PROVINCIA,MUNICIPIO,mun_code
3565,Andalucía,Jaén,"Puerta de Segura, La-23072",23072
3566,Andalucía,Jaén,Quesada-23073,23073
3567,Andalucía,Jaén,Rus-23074,23074
3568,Andalucía,Jaén,Sabiote-23075,23075
3569,Andalucía,Jaén,Santa Elena-23076,23076
3571,Andalucía,Jaén,Santisteban del Puerto-23079,23079
3572,Andalucía,Jaén,Santo Tomé-23080,23080
3573,Andalucía,Jaén,Segura de la Sierra-23081,23081
3574,Andalucía,Jaén,Siles-23082,23082
3575,Andalucía,Jaén,Sorihuela del Guadalimar-23084,23084
3576,Andalucía,Jaén,Torreblascopedro-23085,23085
3577,Andalucía,Jaén,Torre del Campo-23086,23086
3578,Andalucía,Jaén,Torredonjimeno-23087,23087
3579,Andalucía,Jaén,Torreperogil-23088,23088
3580,Andalucía,Jaén,Torres-23090,23090
3582,Andalucía,Jaén,Ubeda-23092,23092
3583,Andalucía,Jaén,Valdepeñas de Jaén-23093,23093
3584,Andalucía,Jaén,Vilches-23094,23094
3585,Andalucía,Jaén,Villacarrillo-23095,23095
3586,Andalucía,Jaén,Villanueva de la Reina-23096,23096
3587,Andalucía,Jaén,Villanueva del Arzobispo-23097,23097
3588,Andalucía,Jaén,Villardompardo-23098,23098
3589,Andalucía,Jaén,"Villares, Los-23099",23099
3591,Andalucía,Jaén,Cárcheles-23901,23901
3592,Andalucía,Jaén,Bedmar y Garcíez-23902,23902
3593,Andalucía,Jaén,Villatorres-23903,23903
3594,Andalucía,Jaén,Santiago-Pontones-23904,23904
3595,Andalucía,Jaén,Arroyo del Ojanco-23905,23905
3603,Castilla y León,León,Astorga-24008,24008
3605,Castilla y León,León,"Bañeza, La-24010",24010
3608,Castilla y León,León,Bembibre-24014,24014
3609,Castilla y León,León,Benavides-24015,24015
3615,Castilla y León,León,Boñar-24021,24021
3620,Castilla y León,León,Bustillo del Páramo-24026,24026
3621,Castilla y León,León,Cabañas Raras-24027,24027
3624,Castilla y León,León,Cacabelos-24030,24030
3628,Castilla y León,León,Camponaraya-24034,24034
3631,Castilla y León,León,Carracedelo-24038,24038
3632,Castilla y León,León,Carrizo-24039,24039
3638,Castilla y León,León,Castrocalbón-24046,24046
3640,Castilla y León,León,Castropodame-24049,24049
3647,Castilla y León,León,Cistierna-24056,24056
3648,Castilla y León,León,Congosto-24057,24057
3650,Castilla y León,León,Corullón-24059,24059
3652,Castilla y León,León,Cuadros-24061,24061
3655,Castilla y León,León,Cubillos del Sil-24064,24064
3656,Castilla y León,León,Chozas de Abajo-24065,24065
3661,Castilla y León,León,Fabero-24070,24070
3662,Castilla y León,León,Folgoso de la Ribera-24071,24071
3665,Castilla y León,León,Garrafe de Torío-24076,24076
3672,Castilla y León,León,Igüeña-24083,24083
3676,Castilla y León,León,Laguna de Negrillos-24088,24088
3677,Castilla y León,León,León-24089,24089
3682,Castilla y León,León,Mansilla de las Mulas-24094,24094
3686,Castilla y León,León,Matallana de Torío-24098,24098
3693,Castilla y León,León,Onzonilla-24105,24105
3697,Castilla y León,León,Palacios del Sil-24109,24109
3698,Castilla y León,León,Páramo del Sil-24110,24110
3701,Castilla y León,León,"Pola de Gordón, La-24114",24114
3702,Castilla y León,León,Ponferrada-24115,24115
3709,Castilla y León,León,Puente de Domingo Flórez-24122,24122
3719,Castilla y León,León,"Robla, La-24134",24134
3721,Castilla y León,León,Sabero-24137,24137
3722,Castilla y León,León,Sahagún-24139,24139
3724,Castilla y León,León,San Andrés del Rabanedo-24142,24142
3729,Castilla y León,León,San Justo de la Vega-24148,24148
3735,Castilla y León,León,Santa Elena de Jamuz-24154,24154
3738,Castilla y León,León,Santa María del Páramo-24157,24157
3740,Castilla y León,León,Santa Marina del Rey-24159,24159
3743,Castilla y León,León,Santovenia de la Valdoncina-24162,24162
3744,Castilla y León,León,Sariegos-24163,24163
3747,Castilla y León,León,Soto de la Vega-24166,24166
3750,Castilla y León,León,Toreno-24169,24169
3751,Castilla y León,León,Torre del Bierzo-24170,24170
3754,Castilla y León,León,Turcia-24173,24173
3756,Castilla y León,León,Valdefresno-24175,24175
3761,Castilla y León,León,Valdepolo-24180,24180
3762,Castilla y León,León,Valderas-24181,24181
3767,Castilla y León,León,Valdevimbre-24187,24187
3768,Castilla y León,León,Valencia de Don Juan-24188,24188
3769,Castilla y León,León,Valverde de la Virgen-24189,24189
3774,Castilla y León,León,Vega de Espinareda-24196,24196
3778,Castilla y León,León,Vegas del Condado-24201,24201
3779,Castilla y León,León,Villablino-24202,24202
3781,Castilla y León,León,Villadangos del Páramo-24205,24205
3782,Castilla y León,León,Toral de los Vados-24206,24206
3784,Castilla y León,León,Villafranca del Bierzo-24209,24209
3787,Castilla y León,León,Villamañán-24212,24212
3796,Castilla y León,León,Villaquilambre-24222,24222
3797,Castilla y León,León,Villarejo de Órbigo-24223,24223
3799,Castilla y León,León,Villasabariego-24225,24225
3801,Castilla y León,León,Villaturiel-24227,24227
3805,Castilla y León,León,Villamanín-24901,24901
3809,Cataluña,Lleida,Agramunt-25003,25003
3813,Cataluña,Lleida,Albatàrrec-25007,25007
3814,Cataluña,Lleida,Albesa-25008,25008
3817,Cataluña,Lleida,Alcarràs-25011,25011
3818,Cataluña,Lleida,Alcoletge-25012,25012
3819,Cataluña,Lleida,Alfarràs-25013,25013
3822,Cataluña,Lleida,Alguaire-25016,25016
3824,Cataluña,Lleida,Almacelles-25019,25019
3826,Cataluña,Lleida,Almenar-25021,25021
3828,Cataluña,Lleida,Alpicat-25023,25023
3830,Cataluña,Lleida,Naut Aran-25025,25025
3831,Cataluña,Lleida,Anglesola-25027,25027
3832,Cataluña,Lleida,Arbeca-25029,25029
3836,Cataluña,Lleida,Artesa de Lleida-25033,25033
3837,Cataluña,Lleida,Artesa de Segre-25034,25034
3841,Cataluña,Lleida,Aitona-25038,25038
3843,Cataluña,Lleida,Balaguer-25040,25040
3850,Cataluña,Lleida,Bellcaire Urgell-25047,25047
3851,Cataluña,Lleida,Bell-lloc Urgell-25048,25048
3853,Cataluña,Lleida,Bellpuig-25050,25050
3854,Cataluña,Lleida,Bellver de Cerdanya-25051,25051
3855,Cataluña,Lleida,Bellvís-25052,25052
3856,Cataluña,Lleida,Benavent de Segrià-25053,25053
3860,Cataluña,Lleida,"Borges Blanques, Les-25058",25058
3861,Cataluña,Lleida,Bossòst-25059,25059
3870,Cataluña,Lleida,Castellserà-25070,25070
3872,Cataluña,Lleida,Cervera-25072,25072
3878,Cataluña,Lleida,Corbins-25078,25078
3890,Cataluña,Lleida,"Fuliola, La-25096",25096
3893,Cataluña,Lleida,Golmés-25099,25099
3901,Cataluña,Lleida,Guissona-25110,25110
3904,Cataluña,Lleida,Ivars Urgell-25113,25113
3906,Cataluña,Lleida,Isona i Conca Dellà-25115,25115
3908,Cataluña,Lleida,Juneda-25119,25119
3909,Cataluña,Lleida,Lleida-25120,25120
3911,Cataluña,Lleida,Linyola-25122,25122
3924,Cataluña,Lleida,Miralcamp-25135,25135
3926,Cataluña,Lleida,Mollerussa-25137,25137
3929,Cataluña,Lleida,Montferrer i Castellbò-25140,25140
3936,Cataluña,Lleida,Oliana-25149,25149
3943,Cataluña,Lleida,Os de Balaguer-25156,25156
3945,Cataluña,Lleida,"Palau Anglesola, El-25158",25158
3955,Cataluña,Lleida,"Pobla de Segur, La-25171",25171
3956,Cataluña,Lleida,Ponts-25172,25172
3957,Cataluña,Lleida,"Pont de Suert, El-25173",25173
3965,Cataluña,Lleida,Puigverd de Lleida-25182,25182
3969,Cataluña,Lleida,Rosselló-25189,25189
3972,Cataluña,Lleida,Sant Guim de Freixenet-25192,25192
3980,Cataluña,Lleida,"Seu Urgell, La-25203",25203
3981,Cataluña,Lleida,Seròs-25204,25204
3984,Cataluña,Lleida,Solsona-25207,25207
3986,Cataluña,Lleida,Sort-25209,25209
3987,Cataluña,Lleida,Soses-25210,25210
3992,Cataluña,Lleida,Tàrrega-25217,25217
3995,Cataluña,Lleida,Térmens-25220,25220
3998,Cataluña,Lleida,Torà-25223,25223
4003,Cataluña,Lleida,Torrefarrera-25228,25228
4004,Cataluña,Lleida,Torregrossa-25230,25230
4006,Cataluña,Lleida,Torres de Segre-25232,25232
4008,Cataluña,Lleida,Tremp-25234,25234
4011,Cataluña,Lleida,Vallfogona de Balaguer-25240,25240
4013,Cataluña,Lleida,Vielha e Mijaran-25243,25243
4017,Cataluña,Lleida,Vilanova de Bellpuig-25248,25248
4023,Cataluña,Lleida,Vilanova de la Barca-25254,25254
4039,"Rioja, La","Rioja, La",Agoncillo-26002,26002
4042,"Rioja, La","Rioja, La",Albelda de Iregua-26005,26005
4043,"Rioja, La","Rioja, La",Alberite-26006,26006
4045,"Rioja, La","Rioja, La",Aldeanueva de Ebro-26008,26008
4048,"Rioja, La","Rioja, La",Alfaro-26011,26011
4055,"Rioja, La","Rioja, La",Arnedo-26018,26018
4058,"Rioja, La","Rioja, La",Autol-26021,26021
4063,"Rioja, La","Rioja, La",Baños de Río Tobía-26026,26026
4073,"Rioja, La","Rioja, La",Calahorra-26036,26036
4079,"Rioja, La","Rioja, La",Casalarreina-26042,26042
4083,"Rioja, La","Rioja, La",Cenicero-26046,26046
4084,"Rioja, La","Rioja, La",Cervera del Río Alhama-26047,26047
4096,"Rioja, La","Rioja, La",Entrena-26059,26059
4098,"Rioja, La","Rioja, La",Ezcaray-26061,26061
4101,"Rioja, La","Rioja, La",Fuenmayor-26064,26064
4108,"Rioja, La","Rioja, La",Haro-26071,26071
4121,"Rioja, La","Rioja, La",Lardero-26084,26084
4125,"Rioja, La","Rioja, La",Logroño-26089,26089
4133,"Rioja, La","Rioja, La",Murillo de Río Leza-26099,26099
4136,"Rioja, La","Rioja, La",Nájera-26102,26102
4139,"Rioja, La","Rioja, La",Navarrete-26105,26105
4150,"Rioja, La","Rioja, La",Pradejón-26117,26117
4153,"Rioja, La","Rioja, La",Quel-26120,26120
4157,La Rioja,"Rioja,La",Ribafrecha-26124,26124
4158,"Rioja, La","Rioja, La",Rincón de Soto-26125,26125
4162,"Rioja, La","Rioja, La",San Asensio-26129,26129
4169,"Rioja, La","Rioja, La",Santo Domingo de la Calzada-26138,26138
4173,"Rioja, La","Rioja, La",San Vicente de la Sonsierra-26142,26142
4197,"Rioja, La","Rioja, La",Villamediana de Iregua-26168,26168
4212,Galicia,Lugo,Abadín-27001,27001
4213,Galicia,Lugo,Alfoz-27002,27002
4214,Galicia,Lugo,Antas de Ulla-27003,27003
4215,Galicia,Lugo,Baleira-27004,27004
4216,Galicia,Lugo,Barreiros-27005,27005
4217,Galicia,Lugo,Becerreá-27006,27006
4218,Galicia,Lugo,Begonte-27007,27007
4219,Galicia,Lugo,Bóveda-27008,27008
4220,Galicia,Lugo,Carballedo-27009,27009
4221,Galicia,Lugo,Castro de Rei-27010,27010
4222,Galicia,Lugo,Castroverde-27011,27011
4223,Galicia,Lugo,Cervantes-27012,27012
4224,Galicia,Lugo,Cervo-27013,27013
4225,Galicia,Lugo,"Corgo, O-27014",27014
4226,Galicia,Lugo,Cospeito-27015,27015
4227,Galicia,Lugo,Chantada-27016,27016
4228,Galicia,Lugo,Folgoso do Courel-27017,27017
4229,Galicia,Lugo,"Fonsagrada, A-27018",27018
4230,Galicia,Lugo,Foz-27019,27019
4231,Galicia,Lugo,Friol-27020,27020
4232,Galicia,Lugo,Xermade-27021,27021
4233,Galicia,Lugo,Guitiriz-27022,27022
4234,Galicia,Lugo,Guntín-27023,27023
4235,Galicia,Lugo,"Incio, O-27024",27024
4236,Galicia,Lugo,Xove-27025,27025
4237,Galicia,Lugo,Láncara-27026,27026
4238,Galicia,Lugo,Lourenzá-27027,27027
4239,Galicia,Lugo,Lugo-27028,27028
4240,Galicia,Lugo,Meira-27029,27029
4241,Galicia,Lugo,Mondoñedo-27030,27030
4242,Galicia,Lugo,Monforte de Lemos-27031,27031
4243,Galicia,Lugo,Monterroso-27032,27032
4245,Galicia,Lugo,Navia de Suarna-27034,27034
4247,Galicia,Lugo,"Nogais, As-27037",27037
4248,Galicia,Lugo,Ourol-27038,27038
4249,Galicia,Lugo,Outeiro de Rei-27039,27039
4250,Galicia,Lugo,Palas de Rei-27040,27040
4251,Galicia,Lugo,Pantón-27041,27041
4252,Galicia,Lugo,Paradela-27042,27042
4253,Galicia,Lugo,"Páramo, O-27043",27043
4254,Galicia,Lugo,"Pastoriza, A-27044",27044
4255,Galicia,Lugo,Pedrafita do Cebreiro-27045,27045
4256,Galicia,Lugo,Pol-27046,27046
4257,Galicia,Lugo,"Pobra do Brollón, A-27047",27047
4258,Galicia,Lugo,"Pontenova, A-27048",27048
4259,Galicia,Lugo,Portomarín-27049,27049
4260,Galicia,Lugo,Quiroga-27050,27050
4261,Galicia,Lugo,Ribadeo-27051,27051
4262,Galicia,Lugo,Ribas de Sil-27052,27052
4264,Galicia,Lugo,Riotorto-27054,27054
4265,Galicia,Lugo,Samos-27055,27055
4266,Galicia,Lugo,Rábade-27056,27056
4267,Galicia,Lugo,Sarria-27057,27057
4268,Galicia,Lugo,"Saviñao, O-27058",27058
4269,Galicia,Lugo,Sober-27059,27059
4270,Galicia,Lugo,Taboada-27060,27060
4271,Galicia,Lugo,Trabada-27061,27061
4273,Galicia,Lugo,"Valadouro, O-27063",27063
4274,Galicia,Lugo,"Vicedo, O-27064",27064
4275,Galicia,Lugo,Vilalba-27065,27065
4276,Galicia,Lugo,Viveiro-27066,27066
4277,Galicia,Lugo,Baralla-27901,27901
4278,Galicia,Lugo,Burela-27902,27902
4280,"Madrid, Comunidad de",Madrid,Ajalvir-28002,28002
4282,"Madrid, Comunidad de",Madrid,"Alamo, El-28004",28004
4283,"Madrid, Comunidad de",Madrid,Alcalá de Henares-28005,28005
4284,"Madrid, Comunidad de",Madrid,Alcobendas-28006,28006
4285,"Madrid, Comunidad de",Madrid,Alcorcón-28007,28007
4286,"Madrid, Comunidad de",Madrid,Aldea del Fresno-28008,28008
4287,"Madrid, Comunidad de",Madrid,Algete-28009,28009
4288,"Madrid, Comunidad de",Madrid,Alpedrete-28010,28010
4290,"Madrid, Comunidad de",Madrid,Anchuelo-28012,28012
4291,"Madrid, Comunidad de",Madrid,Aranjuez-28013,28013
4292,"Madrid, Comunidad de",Madrid,Arganda del Rey-28014,28014
4293,"Madrid, Comunidad de",Madrid,Arroyomolinos-28015,28015
4295,"Madrid, Comunidad de",Madrid,Batres-28017,28017
4296,"Madrid, Comunidad de",Madrid,Becerril de la Sierra-28018,28018
4297,"Madrid, Comunidad de",Madrid,Belmonte de Tajo-28019,28019
4300,"Madrid, Comunidad de",Madrid,Boadilla del Monte-28022,28022
4301,"Madrid, Comunidad de",Madrid,"Boalo, El-28023",28023
4304,"Madrid, Comunidad de",Madrid,Brunete-28026,28026
4305,"Madrid, Comunidad de",Madrid,Buitrago del Lozoya-28027,28027
4306,"Madrid, Comunidad de",Madrid,Bustarviejo-28028,28028
4308,"Madrid, Comunidad de",Madrid,"Cabrera, La-28030",28030
4309,"Madrid, Comunidad de",Madrid,Cadalso de los Vidrios-28031,28031
4310,"Madrid, Comunidad de",Madrid,Camarma de Esteruelas-28032,28032
4311,"Madrid, Comunidad de",Madrid,Campo Real-28033,28033
4313,"Madrid, Comunidad de",Madrid,Carabaña-28035,28035
4314,"Madrid, Comunidad de",Madrid,Casarrubuelos-28036,28036
4315,"Madrid, Comunidad de",Madrid,Cenicientos-28037,28037
4316,"Madrid, Comunidad de",Madrid,Cercedilla-28038,28038
4318,"Madrid, Comunidad de",Madrid,Ciempozuelos-28040,28040
4319,"Madrid, Comunidad de",Madrid,Cobeña-28041,28041
4320,"Madrid, Comunidad de",Madrid,Colmenar del Arroyo-28042,28042
4321,"Madrid, Comunidad de",Madrid,Colmenar de Oreja-28043,28043
4322,"Madrid, Comunidad de",Madrid,Colmenarejo-28044,28044
4323,"Madrid, Comunidad de",Madrid,Colmenar Viejo-28045,28045
4324,"Madrid, Comunidad de",Madrid,Collado Mediano-28046,28046
4325,"Madrid, Comunidad de",Madrid,Collado Villalba-28047,28047
4327,"Madrid, Comunidad de",Madrid,Coslada-28049,28049
4328,"Madrid, Comunidad de",Madrid,Cubas de la Sagra-28050,28050
4329,"Madrid, Comunidad de",Madrid,Chapinería-28051,28051
4330,"Madrid, Comunidad de",Madrid,Chinchón-28052,28052
4331,"Madrid, Comunidad de",Madrid,Daganzo de Arriba-28053,28053
4332,"Madrid, Comunidad de",Madrid,"Escorial, El-28054",28054
4333,"Madrid, Comunidad de",Madrid,Estremera-28055,28055
4334,"Madrid, Comunidad de",Madrid,Fresnedillas de la Oliva-28056,28056
4335,"Madrid, Comunidad de",Madrid,Fresno de Torote-28057,28057
4336,"Madrid, Comunidad de",Madrid,Fuenlabrada-28058,28058
4337,"Madrid, Comunidad de",Madrid,Fuente el Saz de Jarama-28059,28059
4338,"Madrid, Comunidad de",Madrid,Fuentidueña de Tajo-28060,28060
4339,"Madrid, Comunidad de",Madrid,Galapagar-28061,28061
4343,"Madrid, Comunidad de",Madrid,Getafe-28065,28065
4344,"Madrid, Comunidad de",Madrid,Griñón-28066,28066
4345,"Madrid, Comunidad de",Madrid,Guadalix de la Sierra-28067,28067
4346,"Madrid, Comunidad de",Madrid,Guadarrama-28068,28068
4350,"Madrid, Comunidad de",Madrid,Hoyo de Manzanares-28072,28072
4351,"Madrid, Comunidad de",Madrid,Humanes de Madrid-28073,28073
4352,"Madrid, Comunidad de",Madrid,Leganés-28074,28074
4353,"Madrid, Comunidad de",Madrid,Loeches-28075,28075
4356,"Madrid, Comunidad de",Madrid,Madrid-28079,28079
4357,"Madrid, Comunidad de",Madrid,Majadahonda-28080,28080
4358,"Madrid, Comunidad de",Madrid,Manzanares el Real-28082,28082
4359,"Madrid, Comunidad de",Madrid,Meco-28083,28083
4360,"Madrid, Comunidad de",Madrid,Mejorada del Campo-28084,28084
4361,"Madrid, Comunidad de",Madrid,Miraflores de la Sierra-28085,28085
4362,"Madrid, Comunidad de",Madrid,"Molar, El-28086",28086
4363,"Madrid, Comunidad de",Madrid,"Molinos, Los-28087",28087
4365,"Madrid, Comunidad de",Madrid,Moraleja de Enmedio-28089,28089
4366,"Madrid, Comunidad de",Madrid,Moralzarzal-28090,28090
4367,"Madrid, Comunidad de",Madrid,Morata de Tajuña-28091,28091
4368,"Madrid, Comunidad de",Madrid,Móstoles-28092,28092
4369,"Madrid, Comunidad de",Madrid,Navacerrada-28093,28093
4370,"Madrid, Comunidad de",Madrid,Navalafuente-28094,28094
4371,"Madrid, Comunidad de",Madrid,Navalagamella-28095,28095
4372,"Madrid, Comunidad de",Madrid,Navalcarnero-28096,28096
4374,"Madrid, Comunidad de",Madrid,Navas del Rey-28099,28099
4375,"Madrid, Comunidad de",Madrid,Nuevo Baztán-28100,28100
4377,"Madrid, Comunidad de",Madrid,Orusco de Tajuña-28102,28102
4378,"Madrid, Comunidad de",Madrid,Paracuellos de Jarama-28104,28104
4379,"Madrid, Comunidad de",Madrid,Parla-28106,28106
4381,"Madrid, Comunidad de",Madrid,Pedrezuela-28108,28108
4382,"Madrid, Comunidad de",Madrid,Pelayos de la Presa-28109,28109
4383,"Madrid, Comunidad de",Madrid,Perales de Tajuña-28110,28110
4386,"Madrid, Comunidad de",Madrid,Pinto-28113,28113
4388,"Madrid, Comunidad de",Madrid,Pozuelo de Alarcón-28115,28115
4389,"Madrid, Comunidad de",Madrid,Pozuelo del Rey-28116,28116
4392,"Madrid, Comunidad de",Madrid,Quijorna-28119,28119
4393,"Madrid, Comunidad de",Madrid,Rascafría-28120,28120
4396,"Madrid, Comunidad de",Madrid,Rivas-Vaciamadrid-28123,28123
4398,"Madrid, Comunidad de",Madrid,Robledo de Chavela-28125,28125
4400,"Madrid, Comunidad de",Madrid,"Rozas de Madrid, Las-28127",28127
4402,"Madrid, Comunidad de",Madrid,San Agustín del Guadalix-28129,28129
4403,"Madrid, Comunidad de",Madrid,San Fernando de Henares-28130,28130
4404,"Madrid, Comunidad de",Madrid,San Lorenzo de El Escorial-28131,28131
4405,"Madrid, Comunidad de",Madrid,San Martín de la Vega-28132,28132
4406,"Madrid, Comunidad de",Madrid,San Martín de Valdeiglesias-28133,28133
4407,"Madrid, Comunidad de",Madrid,San Sebastián de los Reyes-28134,28134
4408,"Madrid, Comunidad de",Madrid,Santa María de la Alameda-28135,28135
4410,"Madrid, Comunidad de",Madrid,"Santos de la Humosa, Los-28137",28137
4412,"Madrid, Comunidad de",Madrid,Serranillos del Valle-28140,28140
4413,"Madrid, Comunidad de",Madrid,Sevilla la Nueva-28141,28141
4415,"Madrid, Comunidad de",Madrid,Soto del Real-28144,28144
4416,"Madrid, Comunidad de",Madrid,Talamanca de Jarama-28145,28145
4417,"Madrid, Comunidad de",Madrid,Tielmes-28146,28146
4418,"Madrid, Comunidad de",Madrid,Titulcia-28147,28147
4419,"Madrid, Comunidad de",Madrid,Torrejón de Ardoz-28148,28148
4420,"Madrid, Comunidad de",Madrid,Torrejón de la Calzada-28149,28149
4421,"Madrid, Comunidad de",Madrid,Torrejón de Velasco-28150,28150
4422,"Madrid, Comunidad de",Madrid,Torrelaguna-28151,28151
4423,"Madrid, Comunidad de",Madrid,Torrelodones-28152,28152
4425,"Madrid, Comunidad de",Madrid,Torres de la Alameda-28154,28154
4427,"Madrid, Comunidad de",Madrid,Valdeavero-28156,28156
4431,"Madrid, Comunidad de",Madrid,Valdemorillo-28160,28160
4432,"Madrid, Comunidad de",Madrid,Valdemoro-28161,28161
4433,"Madrid, Comunidad de",Madrid,Valdeolmos-Alalpardo-28162,28162
4435,"Madrid, Comunidad de",Madrid,Valdetorres de Jarama-28164,28164
4436,"Madrid, Comunidad de",Madrid,Valdilecha-28165,28165
4438,"Madrid, Comunidad de",Madrid,Velilla de San Antonio-28167,28167
4439,"Madrid, Comunidad de",Madrid,"Vellón, El-28168",28168
4440,"Madrid, Comunidad de",Madrid,Venturada-28169,28169
4441,"Madrid, Comunidad de",Madrid,Villaconejos-28170,28170
4442,"Madrid, Comunidad de",Madrid,Villa del Prado-28171,28171
4443,"Madrid, Comunidad de",Madrid,Villalbilla-28172,28172
4445,"Madrid, Comunidad de",Madrid,Villamanta-28174,28174
4446,"Madrid, Comunidad de",Madrid,Villamantilla-28175,28175
4447,"Madrid, Comunidad de",Madrid,Villanueva de la Cañada-28176,28176
4448,"Madrid, Comunidad de",Madrid,Villanueva del Pardillo-28177,28177
4449,"Madrid, Comunidad de",Madrid,Villanueva de Perales-28178,28178
4450,"Madrid, Comunidad de",Madrid,Villar del Olmo-28179,28179
4451,"Madrid, Comunidad de",Madrid,Villarejo de Salvanés-28180,28180
4452,"Madrid, Comunidad de",Madrid,Villaviciosa de Odón-28181,28181
4454,"Madrid, Comunidad de",Madrid,Zarzalejo-28183,28183
4455,"Madrid, Comunidad de",Madrid,Lozoyuela-Navas-Sieteiglesias-28901,28901
4457,"Madrid, Comunidad de",Madrid,Tres Cantos-28903,28903
4458,Andalucía,Málaga,Alameda-29001,29001
4459,Andalucía,Málaga,Alcaucín-29002,29002
4460,Andalucía,Málaga,Alfarnate-29003,29003
4462,Andalucía,Málaga,Algarrobo-29005,29005
4464,Andalucía,Málaga,Alhaurín de la Torre-29007,29007
4465,Andalucía,Málaga,Alhaurín el Grande-29008,29008
4466,Andalucía,Málaga,Almáchar-29009,29009
4467,Andalucía,Málaga,Almargen-29010,29010
4468,Andalucía,Málaga,Almogía-29011,29011
4469,Andalucía,Málaga,Alora-29012,29012
4470,Andalucía,Málaga,Alozaina-29013,29013
4472,Andalucía,Málaga,Antequera-29015,29015
4474,Andalucía,Málaga,Archidona-29017,29017
4475,Andalucía,Málaga,Ardales-29018,29018
4476,Andalucía,Málaga,Arenas-29019,29019
4477,Andalucía,Málaga,Arriate-29020,29020
4480,Andalucía,Málaga,Benahavís-29023,29023
4482,Andalucía,Málaga,Benalmádena-29025,29025
4483,Andalucía,Málaga,Benamargosa-29026,29026
4484,Andalucía,Málaga,Benamocarra-29027,29027
4485,Andalucía,Málaga,Benaoján-29028,29028
4488,Andalucía,Málaga,"Burgo, El-29031",29031
4489,Andalucía,Málaga,Campillos-29032,29032
4490,Andalucía,Málaga,Canillas de Aceituno-29033,29033
4492,Andalucía,Málaga,Cañete la Real-29035,29035
4495,Andalucía,Málaga,Cártama-29038,29038
4496,Andalucía,Málaga,Casabermeja-29039,29039
4497,Andalucía,Málaga,Casarabonela-29040,29040
4498,Andalucía,Málaga,Casares-29041,29041
4499,Andalucía,Málaga,Coín-29042,29042
4500,Andalucía,Málaga,Colmenar-29043,29043
4501,Andalucía,Málaga,Comares-29044,29044
4502,Andalucía,Málaga,Cómpeta-29045,29045
4503,Andalucía,Málaga,Cortes de la Frontera-29046,29046
4504,Andalucía,Málaga,Cuevas Bajas-29047,29047
4505,Andalucía,Málaga,Cuevas del Becerro-29048,29048
4506,Andalucía,Málaga,Cuevas de San Marcos-29049,29049
4508,Andalucía,Málaga,Estepona-29051,29051
4510,Andalucía,Málaga,Frigiliana-29053,29053
4511,Andalucía,Málaga,Fuengirola-29054,29054
4512,Andalucía,Málaga,Fuente de Piedra-29055,29055
4513,Andalucía,Málaga,Gaucín-29056,29056
4515,Andalucía,Málaga,Guaro-29058,29058
4516,Andalucía,Málaga,Humilladero-29059,29059
4518,Andalucía,Málaga,Istán-29061,29061
4524,Andalucía,Málaga,Málaga-29067,29067
4525,Andalucía,Málaga,Manilva-29068,29068
4526,Andalucía,Málaga,Marbella-29069,29069
4527,Andalucía,Málaga,Mijas-29070,29070
4528,Andalucía,Málaga,Moclinejo-29071,29071
4529,Andalucía,Málaga,Mollina-29072,29072
4530,Andalucía,Málaga,Monda-29073,29073
4532,Andalucía,Málaga,Nerja-29075,29075
4533,Andalucía,Málaga,Ojén-29076,29076
4535,Andalucía,Málaga,Periana-29079,29079
4536,Andalucía,Málaga,Pizarra-29080,29080
4538,Andalucía,Málaga,Rincón de la Victoria-29082,29082
4539,Andalucía,Málaga,Riogordo-29083,29083
4540,Andalucía,Málaga,Ronda-29084,29084
4542,Andalucía,Málaga,Sayalonga-29086,29086
4544,Andalucía,Málaga,Sierra de Yeguas-29088,29088
4545,Andalucía,Málaga,Teba-29089,29089
4546,Andalucía,Málaga,Tolox-29090,29090
4547,Andalucía,Málaga,Torrox-29091,29091
4549,Andalucía,Málaga,Valle de Abdalajís-29093,29093
4550,Andalucía,Málaga,Vélez-Málaga-29094,29094
4551,Andalucía,Málaga,Villanueva de Algaidas-29095,29095
4552,Andalucía,Málaga,Villanueva del Rosario-29096,29096
4553,Andalucía,Málaga,Villanueva del Trabuco-29097,29097
4554,Andalucía,Málaga,Villanueva de Tapia-29098,29098
4555,Andalucía,Málaga,Viñuela-29099,29099
4556,Andalucía,Málaga,Yunquera-29100,29100
4557,Andalucía,Málaga,Torremolinos-29901,29901
4558,Andalucía,Málaga,Villanueva de la Concepción-29902,29902
4559,"Murcia, Región de",Murcia,Abanilla-30001,30001
4560,"Murcia, Región de",Murcia,Abarán-30002,30002
4561,"Murcia, Región de",Murcia,Aguilas-30003,30003
4562,"Murcia, Región de",Murcia,Albudeite-30004,30004
4563,"Murcia, Región de",Murcia,Alcantarilla-30005,30005
4565,"Murcia, Región de",Murcia,Alguazas-30007,30007
4566,"Murcia, Región de",Murcia,Alhama de Murcia-30008,30008
4567,"Murcia, Región de",Murcia,Archena-30009,30009
4568,"Murcia, Región de",Murcia,Beniel-30010,30010
4569,"Murcia, Región de",Murcia,Blanca-30011,30011
4570,"Murcia, Región de",Murcia,Bullas-30012,30012
4571,"Murcia, Región de",Murcia,Calasparra-30013,30013
4572,"Murcia, Región de",Murcia,Campos del Río-30014,30014
