year;cod_mun;idhm
2013;38041;0.25
2013;38042;0.201
2013;38043;0.253
2013;38044;0.194
2013;38045;0.194
2013;38046;0.266
2013;38047;0.209
2013;38048;0.241
2013;38049;0.193
2013;38050;0.184
2013;38051;0.207
2013;38052;0.222
2013;38053;0.23
2013;38901;0.0
2014;35001;0.233
2014;35002;0.242
2014;35003;0.197
2014;35004;0.242
2014;35005;0.161
2014;35006;0.253
2014;35008;0.24
2014;35009;0.238
2014;35010;0.239
2014;35011;0.239
2014;35012;0.213
2014;35013;0.227
2014;35014;0.204
2014;35015;0.241
2014;35016;0.27
2014;35017;0.255
2014;35018;0.252
2014;35019;0.237
2014;35020;0.196
2014;35021;0.294
2014;35022;0.227
2014;35023;0.237
2014;35024;0.258
2014;35025;0.142
2014;35026;0.243
2014;35027;0.236
2014;35028;0.23
2014;35029;0.238
2014;35030;0.239
2014;35031;0.237
2014;35032;0.2
2014;35033;0.224
2014;35034;0.223
2014;38001;0.222
2014;38002;0.2
2014;38003;0.202
2014;38004;0.229
2014;38005;0.218
2014;38006;0.208
2014;38007;0.217
2014;38008;0.245
2014;38009;0.257
2014;38010;0.197
2014;38011;0.26
2014;38012;0.205
2014;38013;0.227
2014;38014;0.22
2014;38015;0.209
2014;38016;0.16
2014;38017;0.221
2014;38018;0.214
2014;38019;0.211
2014;38020;0.23
2014;38021;0.2
2014;38022;0.217
2014;38023;0.254
2014;38024;0.232
2014;38025;0.225
2014;38026;0.234
2014;38027;0.221
2014;38028;0.247
2014;38029;0.179
2014;38030;0.232
2014;38031;0.226
2014;38032;0.278
2014;38033;0.243
2014;38034;0.211
2014;38035;0.22
2014;38036;0.26
2014;38037;0.258
2014;38038;0.272
2014;38039;0.232
2014;38040;0.181
2014;38041;0.252
2014;38042;0.198
2014;38043;0.254
2014;38044;0.197
2014;38045;0.188
2014;38046;0.269
2014;38047;0.219
2014;38048;0.242
2014;38049;0.195
2014;38050;0.184
2014;38051;0.207
2014;38052;0.224
2014;38053;0.231
2014;38901;0.092
2015;35001;0.24
2015;35002;0.247
2015;35003;0.209
2015;35004;0.248
2015;35005;0.176
2015;35006;0.259
2015;35008;0.248
2015;35009;0.244
2015;35010;0.247
2015;35011;0.247
2015;35012;0.227
2015;35013;0.234
2015;35014;0.217
2015;35015;0.249
2015;35016;0.277
2015;35017;0.263
2015;35018;0.264
2015;35019;0.248
2015;35020;0.211
2015;35021;0.302
2015;35022;0.236
2015;35023;0.243
2015;35024;0.266
2015;35025;0.156
2015;35026;0.25
2015;35027;0.242
2015;35028;0.241
2015;35029;0.246
2015;35030;0.248
2015;35031;0.245
2015;35032;0.205
2015;35033;0.231
2015;35034;0.234
2015;38001;0.229
2015;38002;0.213
2015;38003;0.214
2015;38004;0.24
2015;38005;0.225
2015;38006;0.218
2015;38007;0.222
2015;38008;0.253
2015;38009;0.264
2015;38010;0.204
2015;38011;0.268
2015;38012;0.208
2015;38013;0.235
2015;38014;0.238
2015;38015;0.219
2015;38016;0.17
2015;38017;0.229
2015;38018;0.228
2015;38019;0.221
2015;38020;0.238
2015;38021;0.211
2015;38022;0.224
2015;38023;0.261
2015;38024;0.241
2015;38025;0.235
2015;38026;0.242
2015;38027;0.232
2015;38028;0.252
2015;38029;0.188
2015;38030;0.241
2015;38031;0.234
2015;38032;0.287
2015;38033;0.25
2015;38034;0.219
2015;38035;0.228
2015;38036;0.268
2015;38037;0.262
2015;38038;0.277
2015;38039;0.245
2015;38040;0.188
2015;38041;0.258
2015;38042;0.208
2015;38043;0.261
2015;38044;0.208
2015;38045;0.201
2015;38046;0.277
2015;38047;0.229
2015;38048;0.247
2015;38049;0.203
2015;38050;0.189
2015;38051;0.216
2015;38052;0.237
2015;38053;0.237
2015;38901;0.134
2016;35001;0.249
2016;35002;0.252
2016;35003;0.215
2016;35004;0.252
2016;35005;0.185
2016;35006;0.264
2016;35008;0.25
2016;35009;0.249
2016;35010;0.25
2016;35011;0.25
2016;35012;0.24
2016;35013;0.239
2016;35014;0.225
2016;35015;0.255
2016;35016;0.281
2016;35017;0.27
2016;35018;0.269
2016;35019;0.255
2016;35020;0.216
2016;35021;0.31
2016;35022;0.241
2016;35023;0.246
2016;35024;0.272
2016;35025;0.158
2016;35026;0.255
2016;35027;0.248
2016;35028;0.249
2016;35029;0.253
2016;35030;0.255
2016;35031;0.249
2016;35032;0.211
2016;35033;0.237
2016;35034;0.241
2016;38001;0.242
2016;38002;0.215
2016;38003;0.214
2016;38004;0.246
2016;38005;0.229
2016;38006;0.226
2016;38007;0.226
2016;38008;0.259
2016;38009;0.27
2016;38010;0.209
2016;38011;0.272
2016;38012;0.217
2016;38013;0.237
2016;38014;0.243
2016;38015;0.225
2016;38016;0.17
2016;38017;0.235
2016;38018;0.227
2016;38019;0.226
2016;38020;0.242
2016;38021;0.221
2016;38022;0.23
2016;38023;0.266
2016;38024;0.248
2016;38025;0.238
2016;38026;0.246
2016;38027;0.241
2016;38028;0.257
2016;38029;0.197
2016;38030;0.242
2016;38031;0.239
2016;38032;0.291
2016;38033;0.254
2016;38034;0.226
2016;38035;0.232
2016;38036;0.272
2016;38037;0.267
2016;38038;0.283
2016;38039;0.249
2016;38040;0.201
2016;38041;0.261
2016;38042;0.209
2016;38043;0.266
2016;38044;0.211
2016;38045;0.211
2016;38046;0.28
2016;38047;0.232
2016;38048;0.25
2016;38049;0.203
2016;38050;0.189
2016;38051;0.221
2016;38052;0.236
2016;38053;0.244
2016;38901;0.147
2017;35001;0.25
2017;35002;0.257
2017;35003;0.222
2017;35004;0.258
2017;35005;0.187
2017;35006;0.267
2017;35008;0.257
2017;35009;0.253
2017;35010;0.255
2017;35011;0.255
2017;35012;0.25
2017;35013;0.245
2017;35014;0.235
2017;35015;0.259
2017;35016;0.286
2017;35017;0.275
2017;35018;0.276
2017;35019;0.263
2017;35020;0.223
2017;35021;0.327
2017;35022;0.246
2017;35023;0.252
2017;35024;0.278
2017;35025;0.174
2017;35026;0.261
2017;35027;0.252
2017;35028;0.259
2017;35029;0.259
2017;35030;0.258
2017;35031;0.255
2017;35032;0.214
2017;35033;0.239
2017;35034;0.252
2017;38001;0.246
2017;38002;0.223
2017;38003;0.217
2017;38004;0.251
2017;38005;0.233
2017;38006;0.234
2017;38007;0.228
2017;38008;0.264
2017;38009;0.272
2017;38010;0.216
2017;38011;0.275
2017;38012;0.224
2017;38013;0.243
2017;38014;0.248
2017;38015;0.233
2017;38016;0.173
2017;38017;0.239
2017;38018;0.235
2017;38019;0.232
2017;38020;0.245
2017;38021;0.227
2017;38022;0.235
2017;38023;0.269
2017;38024;0.254
2017;38025;0.247
2017;38026;0.251
2017;38027;0.247
2017;38028;0.261
2017;38029;0.201
2017;38030;0.248
2017;38031;0.244
2017;38032;0.297
2017;38033;0.259
2017;38034;0.231
2017;38035;0.237
2017;38036;0.275
2017;38037;0.27
2017;38038;0.286
2017;38039;0.255
2017;38040;0.212
2017;38041;0.266
2017;38042;0.217
2017;38043;0.271
2017;38044;0.217
2017;38045;0.219
2017;38046;0.284
2017;38047;0.241
2017;38048;0.257
2017;38049;0.209
2017;38050;0.199
2017;38051;0.229
2017;38052;0.243
2017;38053;0.251
2017;38901;0.151
2018;35001;0.256
2018;35002;0.264
2018;35003;0.227
2018;35004;0.265
2018;35005;0.2
2018;35006;0.274
2018;35008;0.264
2018;35009;0.262
2018;35010;0.263
2018;35011;0.262
2018;35012;0.255
2018;35013;0.252
2018;35014;0.245
2018;35015;0.262
2018;35016;0.293
2018;35017;0.283
2018;35018;0.282
2018;35019;0.271
2018;35020;0.232
2018;35021;0.323
2018;35022;0.255
2018;35023;0.26
2018;35024;0.285
2018;35025;0.173
2018;35026;0.27
2018;35027;0.257
2018;35028;0.267
2018;35029;0.267
2018;35030;0.264
2018;35031;0.263
2018;35032;0.223
2018;35033;0.25
2018;35034;0.261
2018;38001;0.252
2018;38002;0.22
2018;38003;0.233
2018;38004;0.261
2018;38005;0.243
2018;38006;0.242
2018;38007;0.239
2018;38008;0.273
2018;38009;0.277
2018;38010;0.228
2018;38011;0.284
2018;38012;0.229
2018;38013;0.249
2018;38014;0.253
2018;38015;0.239
2018;38016;0.181
2018;38017;0.248
2018;38018;0.239
2018;38019;0.242
2018;38020;0.255
2018;38021;0.233
2018;38022;0.24
2018;38023;0.276
2018;38024;0.262
2018;38025;0.252
2018;38026;0.259
2018;38027;0.253
2018;38028;0.269
2018;38029;0.21
2018;38030;0.257
2018;38031;0.253
2018;38032;0.305
2018;38033;0.268
2018;38034;0.24
2018;38035;0.246
2018;38036;0.282
2018;38037;0.277
2018;38038;0.291
2018;38039;0.266
2018;38040;0.22
2018;38041;0.279
2018;38042;0.224
2018;38043;0.277
2018;38044;0.222
2018;38045;0.231
2018;38046;0.292
2018;38047;0.252
2018;38048;0.265
2018;38049;0.216
2018;38050;0.203
2018;38051;0.238
2018;38052;0.245
2018;38053;0.259
2018;38901;0.181
2019;35001;0.271
2019;35002;0.275
2019;35003;0.238
2019;35004;0.268
2019;35005;0.204
2019;35006;0.282
2019;35008;0.275
2019;35009;0.276
2019;35010;0.269
2019;35011;0.273
2019;35012;0.26
2019;35013;0.26
2019;35014;0.247
2019;35015;0.265
2019;35016;0.299
2019;35017;0.288
2019;35018;0.289
2019;35019;0.281
2019;35020;0.24
2019;35021;0.336
2019;35022;0.262
2019;35023;0.267
2019;35024;0.297
2019;35025;0.18
2019;35026;0.277
2019;35027;0.265
2019;35028;0.272
2019;35029;0.277
2019;35030;0.27
2019;35031;0.272
2019;35032;0.233
2019;35033;0.258
2019;35034;0.267
2019;38001;0.259
2019;38002;0.22
2019;38003;0.234
2019;38004;0.269
2019;38005;0.257
2019;38006;0.25
2019;38007;0.236
2019;38008;0.276
2019;38009;0.29
2019;38010;0.232
2019;38011;0.295
2019;38012;0.234
2019;38013;0.235
2019;38014;0.255
2019;38015;0.239
2019;38016;0.192
2019;38017;0.259
2019;38018;0.246
2019;38019;0.251
2019;38020;0.266
2019;38021;0.235
2019;38022;0.245
2019;38023;0.284
2019;38024;0.269
2019;38025;0.264
2019;38026;0.265
2019;38027;0.261
2019;38028;0.286
2019;38029;0.213
2019;38030;0.26
2019;38031;0.259
2019;38032;0.316
2019;38033;0.263
2019;38034;0.246
2019;38035;0.25
2019;38036;0.285
2019;38037;0.281
2019;38038;0.296
2019;38039;0.273
2019;38040;0.235
2019;38041;0.286
2019;38042;0.227
2019;38043;0.287
2019;38044;0.232
2019;38045;0.231
2019;38046;0.312
2019;38047;0.264
2019;38048;0.271
2019;38049;0.224
2019;38050;0.202
2019;38051;0.245
2019;38052;0.243
2019;38053;0.263
2019;38901;0.234
2020;35001;0.264
2020;35002;0.27
2020;35003;0.231
2020;35004;0.262
2020;35005;0.204
2020;35006;0.282
2020;35008;0.274
2020;35009;0.271
2020;35010;0.263
2020;35011;0.266
2020;35012;0.247
2020;35013;0.258
2020;35014;0.235
2020;35015;0.25
2020;35016;0.299
2020;35017;0.281
2020;35018;0.283
2020;35019;0.266
2020;35020;0.239
2020;35021;0.326
2020;35022;0.257
2020;35023;0.265
2020;35024;0.287
2020;35025;0.189
2020;35026;0.276
2020;35027;0.263
2020;35028;0.259
2020;35029;0.268
2020;35030;0.262
2020;35031;0.272
2020;35032;0.232
2020;35033;0.255
2020;35034;0.248
2020;38001;0.248
2020;38002;0.213
2020;38003;0.228
2020;38004;0.269
2020;38005;0.253
2020;38006;0.241
2020;38007;0.239
2020;38008;0.282
2020;38009;0.289
2020;38010;0.232
2020;38011;0.295
2020;38012;0.232
2020;38013;0.233
2020;38014;0.254
2020;38015;0.239
2020;38016;0.187
2020;38017;0.252
2020;38018;0.246
2020;38019;0.241
2020;38020;0.264
2020;38021;0.233
2020;38022;0.244
2020;38023;0.284
2020;38024;0.268
2020;38025;0.261
2020;38026;0.262
2020;38027;0.26
2020;38028;0.271
2020;38029;0.214
2020;38030;0.261
2020;38031;0.258
2020;38032;0.312
2020;38033;0.267
2020;38034;0.245
2020;38035;0.243
2020;38036;0.283
2020;38037;0.285
2020;38038;0.298
2020;38039;0.27
2020;38040;0.228
2020;38041;0.289
2020;38042;0.229
2020;38043;0.285
2020;38044;0.228
2020;38045;0.23
2020;38046;0.299
2020;38047;0.262
2020;38048;0.273
2020;38049;0.22
2020;38050;0.204
2020;38051;0.245
2020;38052;0.232
2020;38053;0.265
2020;38901;0.231
2021;35001;0.277
2021;35002;0.278
2021;35003;0.244
2021;35004;0.267
2021;35005;0.212
2021;35006;0.29
2021;35008;0.281
2021;35009;0.275
2021;35010;0.27
2021;35011;0.272
2021;35012;0.255
2021;35013;0.268
2021;35014;0.25
2021;35015;0.259
2021;35016;0.305
2021;35017;0.288
2021;35018;0.29
2021;35019;0.278
2021;35020;0.244
2021;35021;0.328
2021;35022;0.262
2021;35023;0.273
2021;35024;0.296
2021;35025;0.194
2021;35026;0.282
2021;35027;0.272
2021;35028;0.269
2021;35029;0.273
2021;35030;0.268
2021;35031;0.277
2021;35032;0.241
2021;35033;0.266
2021;35034;0.258
2021;38001;0.254
2021;38002;0.225
2021;38003;0.247
2021;38004;0.277
2021;38005;0.255
2021;38006;0.249
2021;38007;0.244
2021;38008;0.287
2021;38009;0.292
2021;38010;0.238
2021;38011;0.3
2021;38012;0.241
2021;38013;0.245
2021;38014;0.253
2021;38015;0.246
2021;38016;0.196
2021;38017;0.258
2021;38018;0.251
2021;38019;0.248
2021;38020;0.272
2021;38021;0.24
2021;38022;0.249
2021;38023;0.29
2021;38024;0.275
2021;38025;0.269
2021;38026;0.269
2021;38027;0.267
2021;38028;0.278
2021;38029;0.217
2021;38030;0.265
2021;38031;0.262
2021;38032;0.319
2021;38033;0.272
2021;38034;0.25
2021;38035;0.252
2021;38036;0.289
2021;38037;0.29
2021;38038;0.304
2021;38039;0.277
2021;38040;0.238
2021;38041;0.292
2021;38042;0.237
2021;38043;0.291
2021;38044;0.235
2021;38045;0.238
2021;38046;0.304
2021;38047;0.265
2021;38048;0.278
2021;38049;0.23
2021;38050;0.21
2021;38051;0.254
2021;38052;0.245
2021;38053;0.271
2021;38901;0.24
2022;35001;0.292
2022;35002;0.29
2022;35003;0.256
2022;35004;0.284
2022;35005;0.222
2022;35006;0.299
2022;35008;0.29
2022;35009;0.286
2022;35010;0.283
2022;35011;0.284
2022;35012;0.269
2022;35013;0.279
2022;35014;0.263
2022;35015;0.274
2022;35016;0.317
2022;35017;0.3
2022;35018;0.302
2022;35019;0.289
2022;35020;0.257
2022;35021;0.342
2022;35022;0.276
2022;35023;0.284
2022;35024;0.312
2022;35025;0.212
2022;35026;0.295
2022;35027;0.283
2022;35028;0.288
2022;35029;0.287
2022;35030;0.283
2022;35031;0.287
2022;35032;0.257
2022;35033;0.274
2022;35034;0.28
2022;38001;0.271
2022;38002;0.233
2022;38003;0.256
2022;38004;0.288
2022;38005;0.269
2022;38006;0.264
2022;38007;0.264
2022;38008;0.312
2022;38009;0.322
2022;38010;0.255
2022;38011;0.311
2022;38012;0.258
2022;38013;0.252
2022;38014;0.276
2022;38015;0.258
2022;38016;0.213
2022;38017;0.27
2022;38018;0.263
2022;38019;0.264
2022;38020;0.284
2022;38021;0.249
2022;38022;0.261
2022;38023;0.301
2022;38024;0.305
2022;38025;0.281
2022;38026;0.283
2022;38027;0.295
2022;38028;0.29
2022;38029;0.252
2022;38030;0.289
2022;38031;0.278
2022;38032;0.33
2022;38033;0.291
2022;38034;0.262
2022;38035;0.265
2022;38036;0.3
2022;38037;0.316
2022;38038;0.317
2022;38039;0.291
2022;38040;0.254
2022;38041;0.301
2022;38042;0.249
2022;38043;0.302
2022;38044;0.253
2022;38045;0.267
2022;38046;0.316
2022;38047;0.287
2022;38048;0.285
2022;38049;0.245
2022;38050;0.217
2022;38051;0.264
2022;38052;0.256
2022;38053;0.294
2022;38901;0.25
2013;39001;0.263
2013;39002;0.275
2013;39004;0.261
2013;39005;0.289
2013;39006;0.271
2013;39008;0.281
2013;39009;0.294
2013;39011;0.26
2013;39012;0.275
2013;39016;0.288
2013;39018;0.269
2013;39019;0.277
2013;39020;0.303
2013;39022;0.25
2013;39023;0.272
2013;39024;0.25
2013;39025;0.281
2013;39026;0.247
2013;39027;0.292
2013;39028;0.284
2013;39030;0.287
2013;39031;0.27
2013;39032;0.257
2013;39035;0.272
2013;39036;0.286
2013;39037;0.267
2013;39038;0.276
2013;39040;0.291
2013;39041;0.266
2013;39042;0.281
2013;39043;0.253
2013;39044;0.297
2013;39046;0.237
2013;39047;0.259
2013;39048;0.271
2013;39052;0.303
2013;39054;0.279
2013;39055;0.263
2013;39056;0.267
2013;39057;0.264
2013;39059;0.303
2013;39060;0.279
2013;39061;0.283
2013;39062;0.275
2013;39063;0.238
2013;39064;0.258
2013;39066;0.233
2013;39069;0.26
2013;39073;0.32
2013;39074;0.271
2013;39075;0.305
2013;39076;0.28
2013;39078;0.26
2013;39079;0.261
2013;39080;0.256
2013;39082;0.254
2013;39083;0.213
2013;39084;0.252
2013;39085;0.283
2013;39087;0.275
2013;39091;0.238
2013;39095;0.245
2013;39098;0.235
2013;39099;0.276
2013;39102;0.271
2014;39001;0.269
2014;39002;0.278
2014;39004;0.264
2014;39005;0.287
2014;39006;0.268
2014;39008;0.284
2014;39009;0.293
2014;39011;0.262
2014;39012;0.278
2014;39016;0.291
2014;39018;0.269
2014;39019;0.277
2014;39020;0.304
2014;39022;0.25
2014;39023;0.274
2014;39024;0.259
2014;39025;0.283
2014;39026;0.251
2014;39027;0.3
2014;39028;0.285
2014;39030;0.285
2014;39031;0.271
2014;39032;0.26
2014;39035;0.278
2014;39036;0.291
2014;39037;0.273
2014;39038;0.28
2014;39040;0.294
2014;39041;0.27
2014;39042;0.285
2014;39043;0.256
2014;39044;0.299
2014;39046;0.243
2014;39047;0.259
2014;39048;0.275
2014;39052;0.304
2014;39054;0.283
2014;39055;0.266
2014;39056;0.266
2014;39057;0.263
2014;39059;0.306
2014;39060;0.279
2014;39061;0.288
2014;39062;0.276
2014;39063;0.24
2014;39064;0.262
2014;39066;0.237
2014;39069;0.26
2014;39073;0.323
2014;39074;0.273
2014;39075;0.309
2014;39076;0.284
2014;39078;0.261
2014;39079;0.264
2014;39080;0.261
2014;39082;0.261
2014;39083;0.221
2014;39084;0.251
2014;39085;0.285
2014;39087;0.278
2014;39091;0.24
2014;39095;0.266
2014;39098;0.242
2014;39099;0.278
2014;39102;0.272
2015;39001;0.267
2015;39002;0.277
2015;39004;0.27
2015;39005;0.29
2015;39006;0.271
2015;39008;0.287
2015;39009;0.294
2015;39011;0.266
2015;39012;0.279
2015;39016;0.293
2015;39018;0.273
2015;39019;0.279
2015;39020;0.305
2015;39022;0.256
2015;39023;0.278
2015;39024;0.263
2015;39025;0.284
2015;39026;0.253
2015;39027;0.298
2015;39028;0.288
2015;39030;0.284
2015;39031;0.273
2015;39032;0.262
2015;39035;0.278
2015;39036;0.283
2015;39037;0.276
2015;39038;0.283
2015;39040;0.3
2015;39041;0.276
2015;39042;0.286
2015;39043;0.256
2015;39044;0.299
2015;39046;0.244
2015;39047;0.26
2015;39048;0.273
2015;39052;0.306
2015;39054;0.283
2015;39055;0.268
2015;39056;0.265
2015;39057;0.264
2015;39059;0.305
2015;39060;0.281
2015;39061;0.291
2015;39062;0.281
2015;39063;0.238
2015;39064;0.259
2015;39066;0.242
2015;39069;0.265
2015;39073;0.323
2015;39074;0.277
2015;39075;0.31
2015;39076;0.285
2015;39078;0.26
2015;39079;0.267
2015;39080;0.265
2015;39082;0.256
2015;39083;0.207
2015;39084;0.25
2015;39085;0.289
2015;39087;0.279
2015;39091;0.244
2015;39095;0.254
2015;39098;0.247
2015;39099;0.278
2015;39102;0.273
2016;39001;0.266
2016;39002;0.279
2016;39004;0.265
2016;39005;0.299
2016;39006;0.272
2016;39008;0.288
2016;39009;0.297
2016;39011;0.269
2016;39012;0.283
2016;39016;0.294
2016;39018;0.276
2016;39019;0.282
2016;39020;0.31
2016;39022;0.253
2016;39023;0.282
2016;39024;0.268
2016;39025;0.285
2016;39026;0.254
2016;39027;0.298
2016;39028;0.291
2016;39030;0.287
2016;39031;0.276
2016;39032;0.267
2016;39035;0.28
2016;39036;0.29
2016;39037;0.276
2016;39038;0.284
2016;39040;0.3
2016;39041;0.281
2016;39042;0.288
2016;39043;0.261
2016;39044;0.304
2016;39046;0.242
2016;39047;0.264
2016;39048;0.277
2016;39052;0.309
2016;39054;0.285
2016;39055;0.274
2016;39056;0.273
2016;39057;0.266
2016;39059;0.307
2016;39060;0.283
2016;39061;0.302
2016;39062;0.286
2016;39063;0.237
2016;39064;0.263
2016;39066;0.247
2016;39069;0.262
2016;39073;0.327
2016;39074;0.283
2016;39075;0.312
2016;39076;0.29
2016;39078;0.262
2016;39079;0.273
2016;39080;0.272
2016;39082;0.262
2016;39083;0.205
2016;39084;0.252
2016;39085;0.29
2016;39087;0.281
2016;39091;0.247
2016;39095;0.257
2016;39098;0.246
2016;39099;0.28
2016;39102;0.273
2017;39001;0.266
2017;39002;0.28
2017;39004;0.267
2017;39005;0.298
2017;39006;0.275
2017;39008;0.289
2017;39009;0.297
2017;39011;0.272
2017;39012;0.284
2017;39016;0.297
2017;39018;0.277
2017;39019;0.28
2017;39020;0.307
2017;39022;0.261
2017;39023;0.281
2017;39024;0.27
2017;39025;0.284
2017;39026;0.26
2017;39027;0.298
2017;39028;0.293
2017;39030;0.288
2017;39031;0.278
2017;39032;0.268
2017;39035;0.285
2017;39036;0.287
2017;39037;0.279
2017;39038;0.286
2017;39040;0.304
2017;39041;0.284
2017;39042;0.289
2017;39043;0.27
2017;39044;0.304
2017;39046;0.243
2017;39047;0.267
2017;39048;0.277
2017;39052;0.308
2017;39054;0.287
2017;39055;0.279
2017;39056;0.272
2017;39057;0.269
2017;39059;0.309
2017;39060;0.285
2017;39061;0.301
2017;39062;0.288
2017;39063;0.237
2017;39064;0.266
2017;39066;0.248
2017;39069;0.264
2017;39073;0.33
2017;39074;0.283
2017;39075;0.314
2017;39076;0.294
2017;39078;0.264
2017;39079;0.273
2017;39080;0.281
2017;39082;0.273
2017;39083;0.213
2017;39084;0.25
2017;39085;0.293
2017;39087;0.283
2017;39091;0.252
2017;39095;0.261
2017;39098;0.251
2017;39099;0.284
2017;39102;0.272
2018;39001;0.265
2018;39002;0.284
2018;39004;0.268
2018;39005;0.299
2018;39006;0.277
2018;39008;0.293
2018;39009;0.295
2018;39011;0.274
2018;39012;0.288
2018;39016;0.298
2018;39018;0.282
2018;39019;0.286
2018;39020;0.309
2018;39022;0.264
2018;39023;0.284
2018;39024;0.271
2018;39025;0.286
2018;39026;0.264
2018;39027;0.303
2018;39028;0.295
2018;39030;0.287
2018;39031;0.28
2018;39032;0.274
2018;39035;0.29
2018;39036;0.295
2018;39037;0.28
2018;39038;0.287
2018;39040;0.305
2018;39041;0.286
2018;39042;0.291
2018;39043;0.271
2018;39044;0.307
2018;39046;0.253
2018;39047;0.266
2018;39048;0.283
2018;39052;0.31
2018;39054;0.291
2018;39055;0.28
2018;39056;0.277
2018;39057;0.271
2018;39059;0.31
2018;39060;0.286
2018;39061;0.323
2018;39062;0.296
2018;39063;0.236
2018;39064;0.268
2018;39066;0.253
2018;39069;0.27
2018;39073;0.33
2018;39074;0.284
2018;39075;0.315
2018;39076;0.295
2018;39078;0.276
2018;39079;0.277
2018;39080;0.274
2018;39082;0.264
2018;39083;0.218
2018;39084;0.25
2018;39085;0.294
2018;39087;0.285
2018;39091;0.254
2018;39095;0.267
2018;39098;0.258
2018;39099;0.304
2018;39102;0.277
2019;39001;0.275
2019;39002;0.29
2019;39004;0.274
2019;39005;0.309
2019;39006;0.287
2019;39008;0.299
2019;39009;0.306
2019;39011;0.284
2019;39012;0.295
2019;39016;0.305
2019;39018;0.291
2019;39019;0.295
2019;39020;0.315
2019;39022;0.273
2019;39023;0.288
2019;39024;0.276
2019;39025;0.295
2019;39026;0.272
2019;39027;0.309
2019;39028;0.306
2019;39030;0.305
2019;39031;0.289
2019;39032;0.282
2019;39035;0.29
2019;39036;0.303
2019;39037;0.287
2019;39038;0.295
2019;39040;0.31
2019;39041;0.296
2019;39042;0.297
2019;39043;0.276
2019;39044;0.314
2019;39046;0.259
2019;39047;0.276
2019;39048;0.29
2019;39052;0.318
2019;39054;0.3
2019;39055;0.287
2019;39056;0.284
2019;39057;0.276
2019;39059;0.317
2019;39060;0.292
2019;39061;0.306
2019;39062;0.297
2019;39063;0.246
2019;39064;0.277
2019;39066;0.263
2019;39069;0.279
2019;39073;0.34
2019;39074;0.294
2019;39075;0.32
2019;39076;0.305
2019;39078;0.283
2019;39079;0.279
2019;39080;0.283
2019;39082;0.275
2019;39083;0.217
2019;39084;0.257
2019;39085;0.305
2019;39087;0.29
2019;39091;0.26
2019;39095;0.27
2019;39098;0.262
2019;39099;0.298
2019;39102;0.285
2020;39001;0.27
2020;39002;0.29
2020;39004;0.27
2020;39005;0.301
2020;39006;0.281
2020;39008;0.299
2020;39009;0.299
2020;39011;0.271
2020;39012;0.297
2020;39016;0.304
2020;39018;0.291
2020;39019;0.295
2020;39020;0.309
2020;39022;0.267
2020;39023;0.291
2020;39024;0.276
2020;39025;0.292
2020;39026;0.272
2020;39027;0.308
2020;39028;0.303
2020;39030;0.292
2020;39031;0.282
2020;39032;0.278
2020;39035;0.284
2020;39036;0.299
2020;39037;0.288
2020;39038;0.291
2020;39040;0.308
2020;39041;0.292
2020;39042;0.296
2020;39043;0.273
2020;39044;0.309
2020;39046;0.258
2020;39047;0.265
2020;39048;0.286
2020;39052;0.316
2020;39054;0.298
2020;39055;0.281
2020;39056;0.281
2020;39057;0.279
2020;39059;0.316
2020;39060;0.315
2020;39061;0.296
2020;39062;0.292
2020;39063;0.233
2020;39064;0.28
2020;39066;0.266
2020;39069;0.278
2020;39073;0.334
2020;39074;0.293
2020;39075;0.324
2020;39076;0.301
2020;39078;0.276
2020;39079;0.28
2020;39080;0.282
2020;39082;0.279
2020;39083;0.218
2020;39084;0.256
2020;39085;0.3
2020;39087;0.29
2020;39091;0.256
2020;39095;0.266
2020;39098;0.265
2020;39099;0.298
2020;39102;0.28
2021;39001;0.281
2021;39002;0.307
2021;39004;0.282
2021;39005;0.313
2021;39006;0.297
2021;39008;0.309
2021;39009;0.31
2021;39011;0.283
2021;39012;0.307
2021;39016;0.315
2021;39018;0.301
2021;39019;0.307
2021;39020;0.32
2021;39022;0.285
2021;39023;0.302
2021;39024;0.286
2021;39025;0.302
2021;39026;0.28
2021;39027;0.318
2021;39028;0.314
2021;39030;0.299
2021;39031;0.297
2021;39032;0.29
2021;39035;0.298
2021;39036;0.314
2021;39037;0.296
2021;39038;0.303
2021;39040;0.32
2021;39041;0.301
2021;39042;0.306
2021;39043;0.283
2021;39044;0.325
2021;39046;0.267
2021;39047;0.278
2021;39048;0.297
2021;39052;0.328
2021;39054;0.305
2021;39055;0.29
2021;39056;0.292
2021;39057;0.289
2021;39059;0.328
2021;39060;0.302
2021;39061;0.312
2021;39062;0.308
2021;39063;0.244
2021;39064;0.289
2021;39066;0.277
2021;39069;0.287
2021;39073;0.345
2021;39074;0.302
2021;39075;0.335
2021;39076;0.333
2021;39078;0.288
2021;39079;0.291
2021;39080;0.292
2021;39082;0.287
2021;39083;0.225
2021;39084;0.261
2021;39085;0.312
2021;39087;0.3
2021;39091;0.266
2021;39095;0.278
2021;39098;0.274
2021;39099;0.308
2021;39102;0.29
2022;39001;0.286
2022;39002;0.299
2022;39004;0.281
2022;39005;0.32
2022;39006;0.294
2022;39008;0.31
2022;39009;0.309
2022;39011;0.286
2022;39012;0.314
2022;39016;0.318
2022;39018;0.303
2022;39019;0.305
2022;39020;0.32
2022;39022;0.282
2022;39023;0.303
2022;39024;0.289
