year,codigo_aeat,population,renta_bruta_total,renta_disponible_total,renta_disponible_per_capita,mun_code,NOMBRE,CODAUTO,EV0,I_salud,I_educ,I_ingresos
2019,2564,1456.0,18825809.53,15334606.24,10532.00978021978,17120,Palau-saverdera,09,85.63,1.0,0.2527472527472528,0.1064109363005259
2019,2567,2395.0,36015653.04,28862783.73,12051.266693110647,17124,Pals,09,85.63,1.0,0.2527472527472528,0.12448240859364008
2019,2573,1898.0,35982249.12,28123546.7,14817.46401475237,17132,Peralada,09,85.63,1.0,0.2527472527472528,0.15738616425943772
2019,2574,1712.0,21420877.94,17095395.04,9985.627943925234,17133,"Planes d'Hostoles, Les",09,85.63,1.0,0.2527472527472528,0.09991175625251843
2019,2578,4677.0,70090471.61,56291370.57,12035.785881975626,17137,Porqueres,09,85.63,1.0,0.2527472527472528,0.12429826524887219
2019,2579,1063.0,13876934.21,11391295.85,10716.176716839134,17138,Portbou,09,85.63,1.0,0.2527472527472528,0.10860159126097724
2019,2580,1855.0,28131209.96,22459388.29,12107.486948787062,17139,"Preses, Les",09,85.63,1.0,0.2527472527472528,0.1251511452530869
2019,2582,9486.0,107782951.18,89242809.16,9407.844102888466,17141,Puigcerdà,09,85.63,1.0,0.2527472527472528,0.09303905119117566
2019,2583,3798.0,64690037.99,51746649.2,13624.710163243813,17142,Quart,09,85.63,1.0,0.2527472527472528,0.14319842682204323
2019,2586,1760.0,23692427.24,19497320.89,11078.023232954545,17145,Ribes de Freser,09,85.63,1.0,0.2527472527472528,0.11290573444759394
2019,2587,4153.0,57973978.16,47506997.94,11439.200081868528,17146,Riells i Viabrea,09,85.63,1.0,0.2527472527472528,0.11720191198194109
2019,2588,10803.0,141277774.46,115744184.61,10714.077997778395,17147,Ripoll,09,85.63,1.0,0.2527472527472528,0.10857662712026123
2019,2589,2204.0,33567008.83,26921562.27,12214.864913793102,17148,Riudarenes,09,85.63,1.0,0.2527472527472528,0.12642839987870863
2019,2591,2071.0,32355798.15,26075505.97,12590.780284886529,17150,Riudellots de la Selva,09,85.63,1.0,0.2527472527472528,0.13089989127402774
2019,2593,19807.0,211732894.02,175988971.32,8885.190655828746,17152,Roses,09,85.63,1.0,0.2527472527472528,0.08682211894798578
2019,2596,32138.0,273948629.84,232778829.93,7243.102555541726,17155,Salt,09,85.63,1.0,0.2527472527472528,0.06728957685099217
2019,2600,22097.0,245936120.41,203779989.71,9222.065878173507,17160,Sant Feliu de Guíxols,09,85.63,1.0,0.2527472527472528,0.09082923005288508
2019,2601,1437.0,20428332.89,16604793.6,11555.179958246346,17161,Sant Feliu de Pallerols,09,85.63,1.0,0.2527472527472528,0.11858148584119863
2019,2603,3928.0,73651606.76,57984325.45,14761.793648167008,17163,Sant Gregori,09,85.63,1.0,0.2527472527472528,0.15672396849862952
2019,2604,5703.0,67348805.87,55832464.91,9790.016642118182,17164,Sant Hilari Sacalm,09,85.63,1.0,0.2527472527472528,0.09758497123621745
2019,2607,3224.0,45489599.71,37198409.19,11537.968111042182,17167,Sant Joan de les Abadesses,09,85.63,1.0,0.2527472527472528,0.11837675192343648
2019,2609,3576.0,60493304.31,48305133.87,13508.147055369127,17169,Sant Julià de Ramis,09,85.63,1.0,0.2527472527472528,0.14181191545817626
2019,2618,2090.0,25783514.26,20881407.62,9991.104124401914,17178,Sant Pere Pescador,09,85.63,1.0,0.2527472527472528,0.09997689509961974
2019,2619,13363.0,167217456.41,137036168.82,10254.89551897029,17180,Santa Coloma de Farners,09,85.63,1.0,0.2527472527472528,0.10311467833934412
2019,2620,5287.0,79945706.74,64626800.71,12223.718689237754,17181,Santa Cristina d'Aro,09,85.63,1.0,0.2527472527472528,0.12653371502078886
2019,2623,1614.0,23811199.53,19141607.36,11859.731945477075,17184,Santa Pau,09,85.63,1.0,0.2527472527472528,0.12220411395126622
2019,2624,3044.0,47133981.54,37907556.16,12453.205045992114,17185,Sant Joan les Fonts,09,85.63,1.0,0.2527472527472528,0.12926344183825178
2019,2625,5229.0,75644018.08,62098969.31,11875.878621151272,17186,Sarrià de Ter,09,85.63,1.0,0.2527472527472528,0.12239617771585817
2019,2628,1950.0,23527610.73,19409341.08,9953.508246153846,17189,"Cellera de Ter, La",09,85.63,1.0,0.2527472527472528,0.0995296943224961
2019,2629,1133.0,15179730.46,12379716.2,10926.492674315974,17190,Serinyà,09,85.63,1.0,0.2527472527472528,0.11110328729809477
2019,2632,6219.0,78275805.89,64598364.32,10387.259096317735,17193,Sils,09,85.63,1.0,0.2527472527472528,0.10468913536524653
2019,2638,11836.0,143107989.83,118125398.04,9980.178948969247,17199,Torroella de Montgrí,09,85.63,1.0,0.2527472527472528,0.09984694077559882
2019,2641,5818.0,69722283.85,57625904.18,9904.761804743897,17202,Tossa de Mar,09,85.63,1.0,0.2527472527472528,0.09894985824746941
2019,2643,1177.0,11824835.25,9799091.06,8325.48093457944,17204,Ullà,09,85.63,1.0,0.2527472527472528,0.08016440448644883
2019,2646,3093.0,49755850.56,39978419.95,12925.451002263177,17207,"Vall d'en Bas, La",09,85.63,1.0,0.2527472527472528,0.13488077992101802
2019,2647,1275.0,20518655.94,16456946.15,12907.408745098039,17208,"Vall de Bianya, La",09,85.63,1.0,0.2527472527472528,0.13466616832524478
2019,2650,1169.0,14889619.11,12369593.93,10581.34639007699,17211,Verges,09,85.63,1.0,0.2527472527472528,0.10699779239478201
2019,2652,7951.0,99336866.24,81888179.86,10299.104497547478,17213,Vidreres,09,85.63,1.0,0.2527472527472528,0.10364054155884682
2019,2654,3063.0,60667754.07,48272090.43,15759.742223310479,17215,Vilablareix,09,85.63,1.0,0.2527472527472528,0.16859450854530397
2019,2658,1047.0,18605855.6,14995698.5,14322.539159503343,17220,Viladrau,09,85.63,1.0,0.2527472527472528,0.1514990619971959
2019,2659,5421.0,71126332.08,58164543.74,10729.486024718686,17221,Vilafant,09,85.63,1.0,0.2527472527472528,0.10875990470128154
2019,2661,1116.0,15908871.61,12755813.64,11429.94053763441,17223,Vilajuïga,09,85.63,1.0,0.2527472527472528,0.11709177024379665
2019,2664,1161.0,12771340.96,10604585.99,9134.010327304048,17226,Vilamalla,09,85.63,1.0,0.2527472527472528,0.0897818144154835
2019,2669,3333.0,47122594.71,38387874.58,11517.514125412541,17233,Vilobí d'Onyar,09,85.63,1.0,0.2527472527472528,0.1181334529583612
2019,2671,1270.0,17066685.04,13897852.51,10943.190952755906,17901,"Cruïlles, Monells i Sant Sadurní de l'Heura",09,85.63,1.0,0.2527472527472528,0.11130191234538564
2019,2672,1695.0,28522765.5,22143983.88,13064.297274336282,17902,Forallac,09,85.63,1.0,0.2527472527472528,0.1365323482222587
2019,2673,1313.0,18299673.15,15096822.94,11497.96111195735,17903,Sant Julià del Llor i Bonmatí,09,85.63,1.0,0.2527472527472528,0.11790087100470727
2019,3809,5411.0,68709194.46,56344326.71,10412.923065976714,25003,Agramunt,09,85.63,1.0,0.2527472527472528,0.10499440678622106
2019,3813,2236.0,23964733.84,20180706.81,9025.360827370303,25007,Albatàrrec,09,85.63,1.0,0.2527472527472528,0.08848943495612183
2019,3814,1561.0,18735646.54,15707026.44,10062.156591928251,25008,Albesa,09,85.63,1.0,0.2527472527472528,0.1008220600531998
2019,3817,9707.0,107350545.16,90253577.45,9297.782780467704,25011,Alcarràs,09,85.63,1.0,0.2527472527472528,0.09172987818574521
2019,3818,3435.0,40345326.58,33544273.65,9765.436288209607,25012,Alcoletge,09,85.63,1.0,0.2527472527472528,0.09729258936133856
2019,3819,2765.0,26774871.64,22456489.13,8121.695887884267,25013,Alfarràs,09,85.63,1.0,0.2527472527472528,0.07774039325184118
2019,3822,3029.0,34132395.35,28456781.28,9394.777576758006,25016,Alguaire,09,85.63,1.0,0.2527472527472528,0.09288362562560457
2019,3824,6826.0,75672515.78,63106443.2,9245.010723703486,25019,Almacelles,09,85.63,1.0,0.2527472527472528,0.09110215765107241
2019,3826,3357.0,36337550.52,30362556.23,9044.55056002383,25021,Almenar,09,85.63,1.0,0.2527472527472528,0.08871769570584626
2019,3828,6266.0,119768980.01,93571576.14,14933.223131184168,25023,Alpicat,09,85.63,1.0,0.2527472527472528,0.15876311219202408
2019,3830,1836.0,28067173.84,22362996.47,12180.281301742918,25025,Naut Aran,09,85.63,1.0,0.2527472527472528,0.12601702983216956
2019,3831,1365.0,16859895.21,13962523.1,10228.954652014652,25027,Anglesola,09,85.63,1.0,0.2527472527472528,0.10280611324118956
2019,3832,2126.0,22977613.05,19453635.27,9150.345846660395,25029,Arbeca,09,85.63,1.0,0.2527472527472528,0.08997612446465099
2019,3836,1535.0,19192181.32,15833708.24,10315.119374592834,25033,Artesa de Lleida,09,85.63,1.0,0.2527472527472528,0.10383103758644237
2019,3837,3400.0,38580593.73,32326436.25,9507.775367647058,25034,Artesa de Segre,09,85.63,1.0,0.2527472527472528,0.09422772775205071
2019,3841,2567.0,23492884.94,20332359.18,7920.669723412544,25038,Aitona,09,85.63,1.0,0.2527472527472528,0.07534919876023334
2019,3843,17472.0,182375350.56,151830725.08,8689.94534569597,25040,Balaguer,09,85.63,1.0,0.2527472527472528,0.08449968738128578
2019,3850,1199.0,15085130.47,12649903.88,10550.378548790659,25047,Bellcaire d'Urgell,09,85.63,1.0,0.2527472527472528,0.1066294317304105
2019,3851,2335.0,30954098.55,25129729.83,10762.196929336187,25048,Bell-lloc d'Urgell,09,85.63,1.0,0.2527472527472528,0.10914899900222703
2019,3853,5218.0,56486353.98,46809460.5,8970.76667305481,25050,Bellpuig,09,85.63,1.0,0.2527472527472528,0.08784004067744047
2019,3854,2005.0,31775886.18,25689815.0,12812.875311720698,25051,Bellver de Cerdanya,09,85.63,1.0,0.2527472527472528,0.1335416986535545
2019,3855,2260.0,27175664.05,22697509.37,10043.145738938054,25052,Bellvís,09,85.63,1.0,0.2527472527472528,0.10059592706662869
2019,3856,1518.0,22276047.0,18010626.4,11864.707773386033,25053,Benavent de Segrià,09,85.63,1.0,0.2527472527472528,0.12226330113378228
2019,3860,6173.0,72484625.28,60352920.47,9776.918916248178,25058,"Borges Blanques, Les",09,85.63,1.0,0.2527472527472528,0.09742917455156574
2019,3861,1115.0,15938579.81,13024895.09,11681.520260089686,25059,Bossòst,09,85.63,1.0,0.2527472527472528,0.12008429635658484
2019,3872,9350.0,142639053.8,112512742.55,12033.448401069518,25072,Cervera,09,85.63,1.0,0.2527472527472528,0.1242704610499431
2019,3878,1462.0,18730778.35,15322069.65,10480.21179890561,25078,Corbins,09,85.63,1.0,0.2527472527472528,0.10579480233647032
2019,3890,1250.0,14417941.37,12173550.31,9738.840248,25096,"Fuliola, La",09,85.63,1.0,0.2527472527472528,0.09697623101557339
2019,3893,1855.0,24933878.17,20235165.48,10908.445002695418,25099,Golmés,09,85.63,1.0,0.2527472527472528,0.1108886112976904
2019,3901,7248.0,96095595.1,78966389.17,10894.921243101546,25110,Guissona,09,85.63,1.0,0.2527472527472528,0.11072774696676274
2019,3904,1537.0,19265947.53,16240701.43,10566.494098893949,25113,Ivars d'Urgell,09,85.63,1.0,0.2527472527472528,0.10682112525815345
2019,3906,1042.0,11017728.43,9450767.08,9069.834049904031,25115,Isona i Conca Dellà,09,85.63,1.0,0.2527472527472528,0.0890184413420625
2019,3908,3501.0,42266871.78,34853559.02,9955.315344187376,25119,Juneda,09,85.63,1.0,0.2527472527472528,0.09955118964811667
2019,3909,140403.0,1955046263.55,1588091119.79,11310.948624958155,25120,Lleida,09,85.63,1.0,0.2527472527472528,0.11567636838859505
2019,3911,2717.0,31003785.59,26088409.57,9601.917397865293,25122,Linyola,09,85.63,1.0,0.2527472527472528,0.09534754170601134
2019,3924,1385.0,15420381.21,12890225.45,9307.021985559566,25135,Miralcamp,09,85.63,1.0,0.2527472527472528,0.0918397779909798
2019,3926,14649.0,191312708.97,156789906.98,10703.113316949963,25137,Mollerussa,09,85.63,1.0,0.2527472527472528,0.10844620288186378
2019,3929,1034.0,10904358.31,8834477.89,8543.98248549323,25140,Montferrer i Castellbò,09,85.63,1.0,0.2527472527472528,0.08276346767966972
2019,3936,1843.0,20862579.57,17356726.95,9417.648914812804,25149,Oliana,09,85.63,1.0,0.2527472527472528,0.09315567885666556
2019,3945,2166.0,30412349.13,24875697.2,11484.624746075715,25158,"Palau d'Anglesola, El",09,85.63,1.0,0.2527472527472528,0.1177422357110477
2019,3955,3043.0,38984939.55,32268512.1,10604.17748931975,25171,"Pobla de Segur, La",09,85.63,1.0,0.2527472527472528,0.10726936698752276
2019,3956,2644.0,33717605.76,27889152.45,10548.090941754917,25172,Ponts,09,85.63,1.0,0.2527472527472528,0.10660222077825807
2019,3957,2257.0,29549232.76,24390769.39,10806.721041205139,25173,"Pont de Suert, El",09,85.63,1.0,0.2527472527472528,0.10967861071383955
2019,3965,1349.0,16853777.25,14014571.99,10388.859888806524,25182,Puigverd de Lleida,09,85.63,1.0,0.2527472527472528,0.10470817669845536
2019,3969,3237.0,37790628.22,31198945.99,9638.22860364535,25189,Rosselló,09,85.63,1.0,0.2527472527472528,0.09577946137911998
2019,3972,1037.0,12992965.2,10877010.27,10488.920221793634,25192,Sant Guim de Freixenet,09,85.63,1.0,0.2527472527472528,0.10589838851837435
2019,3980,12206.0,137362162.97,113748645.69,9319.0763304932,25203,"Seu d'Urgell, La",09,85.63,1.0,0.2527472527472528,0.09198316372030013
2019,3981,1946.0,17492030.61,15084509.25,7751.546377183967,25204,Seròs,09,85.63,1.0,0.2527472527472528,0.0733374864293196
2019,3984,9137.0,108188745.93,90172482.83,9868.937597679764,25207,Solsona,09,85.63,1.0,0.2527472527472528,0.09852373139565843
2019,3986,2154.0,29668665.54,24641019.16,11439.656063138347,25209,Sort,09,85.63,1.0,0.2527472527472528,0.11720733585252795
2019,3987,1761.0,19606320.14,16469562.28,9352.391981828507,25210,Soses,09,85.63,1.0,0.2527472527472528,0.09237945144815217
2019,3992,17445.0,217455148.47,179638363.02,10297.412612209802,25217,Tàrrega,09,85.63,1.0,0.2527472527472528,0.10362041668151797
2019,3995,1360.0,15714942.17,13125166.97,9650.858066176472,25220,Térmens,09,85.63,1.0,0.2527472527472528,0.09592968809869028
2019,3998,1237.0,16544527.81,13677035.3,11056.617057396928,25223,Torà,09,85.63,1.0,0.2527472527472528,0.1126511092389089
2019,4003,4694.0,70117882.3,56288006.35,11991.479835960801,25228,Torrefarrera,09,85.63,1.0,0.2527472527472528,0.12377124741786505
2019,4004,2179.0,26013069.42,21698002.66,9957.780018357045,25230,Torregrossa,09,85.63,1.0,0.2527472527472528,0.09958050680349098
2019,4006,2366.0,22485262.88,19131487.63,8086.004915469146,25232,Torres de Segre,09,85.63,1.0,0.2527472527472528,0.07731585121840269
2019,4008,5911.0,74974775.42,62296752.0,10539.122314329217,25234,Tremp,09,85.63,1.0,0.2527472527472528,0.10649553947856769
2019,4011,1906.0,23827126.23,19555012.25,10259.712618048268,25240,Vallfogona de Balaguer,09,85.63,1.0,0.2527472527472528,0.10317197745168136
2019,4013,5611.0,77258948.52,62965550.05,11221.805391195865,25243,Vielha e Mijaran,09,85.63,1.0,0.2527472527472528,0.11461601482667609
2019,4017,1183.0,14367198.39,11890934.77,10051.50868131868,25248,Vilanova de Bellpuig,09,85.63,1.0,0.2527472527472528,0.10069540377806444
2019,4023,1088.0,13857991.08,11245350.18,10335.799797794118,25254,Vilanova de la Barca,09,85.63,1.0,0.2527472527472528,0.10407703001321418
2019,6349,2468.0,23767020.84,20150975.15,8164.900790113452,43002,Albinyana,09,85.63,1.0,0.2527472527472528,0.07825431304179674
2019,6351,9434.0,97518217.56,82375723.77,8731.79179245283,43004,Alcanar,09,85.63,1.0,0.2527472527472528,0.08499744842269708
2019,6352,5144.0,64124575.12,52961098.54,10295.703448678072,43005,Alcover,09,85.63,1.0,0.2527472527472528,0.10360008628107946
2019,6356,1783.0,21092985.06,17466969.91,9796.393667975322,43009,Alforja,09,85.63,1.0,0.2527472527472528,0.09766082558653302
2019,6358,1341.0,29563561.45,22918961.81,17090.948404175986,43011,Almoster,09,85.63,1.0,0.2527472527472528,0.18442912835832664
2019,6359,5307.0,103788782.59,81454129.45,15348.43215564349,43012,Altafulla,09,85.63,1.0,0.2527472527472528,0.16370199930038679
2019,6360,6866.0,79113170.34,65636721.36,9559.673952810952,43013,"Ametlla de Mar, L'",09,85.63,1.0,0.2527472527472528,0.09484505839302604
2019,6361,21115.0,225856624.82,189357557.89,8967.916547004499,43014,Amposta,09,85.63,1.0,0.2527472527472528,0.08780613859444644
2019,6363,5609.0,60247418.79,50500553.13,9003.486027812445,43016,"Arboç, L'",09,85.63,1.0,0.2527472527472528,0.08822923549230959
2019,6366,1644.0,23611472.9,18932796.06,11516.299306569343,43019,Ascó,09,85.63,1.0,0.2527472527472528,0.11811900275913569
2019,6367,3207.0,43465317.88,35907919.43,11196.731970689118,43020,Banyeres del Penedès,09,85.63,1.0,0.2527472527472528,0.1143177679533944
2019,6369,1901.0,16744537.51,14623884.99,7692.732766964756,43022,Batea,09,85.63,1.0,0.2527472527472528,0.07263790196897177
2019,6371,2237.0,23745636.35,19857052.11,8876.643768439875,43024,Bellvei,09,85.63,1.0,0.2527472527472528,0.08672045422141464
2019,6373,1140.0,11003689.02,9304164.8,8161.5480701754395,43026,Benissanet,09,85.63,1.0,0.2527472527472528,0.07821443263384713
2019,6375,3631.0,39160373.21,32867092.96,9051.801971908566,43028,"Bisbal del Penedès, La",09,85.63,1.0,0.2527472527472528,0.08880395082691832
2019,6378,2056.0,26342749.04,21716428.74,10562.465340466926,43031,"Borges del Camp, Les",09,85.63,1.0,0.2527472527472528,0.1067732034118404
2019,6380,1077.0,15299589.08,12491914.98,11598.806852367688,43033,Botarell,09,85.63,1.0,0.2527472527472528,0.11910042520007788
2019,6383,1175.0,12554091.51,10531801.56,8963.235370212766,43036,Cabra del Camp,09,85.63,1.0,0.2527472527472528,0.0877504562697697
2019,6384,27601.0,330975995.16,273709675.14,9916.657916017535,43037,Calafell,09,85.63,1.0,0.2527472527472528,0.09909136179664088
2019,6385,34734.0,509128185.73,408138746.54,11750.410161225313,43038,Cambrils,09,85.63,1.0,0.2527472527472528,0.12090373770918593
2019,6389,2828.0,53863879.4,42077451.6,14878.872560113155,43042,Castellvell del Camp,09,85.63,1.0,0.2527472527472528,0.15811661532181678
2019,6390,4557.0,77036719.06,61516993.2,13499.449901250824,43043,"Catllar, El",09,85.63,1.0,0.2527472527472528,0.14170846331763026
2019,6391,5640.0,48986843.72,41695690.03,7392.852842198582,43044,"Sénia, La",09,85.63,1.0,0.2527472527472528,0.06907084776919116
2019,6394,6665.0,64680383.07,54268088.64,8142.248858214553,43047,Constantí,09,85.63,1.0,0.2527472527472528,0.07798486963415245
2019,6397,3758.0,46390997.42,38556340.67,10259.803265034594,43050,Creixell,09,85.63,1.0,0.2527472527472528,0.10317305569229224
2019,6398,13533.0,167452637.24,139723555.49,10324.654953816596,43051,Cunit,09,85.63,1.0,0.2527472527472528,0.10394446274467523
2019,6399,1154.0,12198172.81,10315955.79,8939.303110918543,43052,Xerta,09,85.63,1.0,0.2527472527472528,0.08746578344249639
2019,6401,3736.0,47565503.0,39346613.5,10531.748795503212,43054,"Espluga de Francolí, L'",09,85.63,1.0,0.2527472527472528,0.10640783190255715
2019,6402,2735.0,35015755.03,28747318.95,10510.902723948811,43055,Falset,09,85.63,1.0,0.2527472527472528,0.10615986909829463
2019,6407,3410.0,50638016.31,40901474.27,11994.567234604106,43060,Flix,09,85.63,1.0,0.2527472527472528,0.12380797184450211
2019,6411,3096.0,33232317.25,27692799.55,8944.702697028424,43064,Gandesa,09,85.63,1.0,0.2527472527472528,0.08753001120407577
2019,6418,1146.0,10022183.09,8596548.57,7501.351282722513,43071,Horta de Sant Joan,09,85.63,1.0,0.2527472527472528,0.0703614303856911
2019,6421,2395.0,30592987.85,25286559.85,10558.062567849687,43074,Llorenç del Penedès,09,85.63,1.0,0.2527472527472528,0.1067208326885676
2019,6425,1071.0,11159926.8,9453513.29,8826.8097945845,43078,Masdenverge,09,85.63,1.0,0.2527472527472528,0.08612768201143367
2019,6433,7379.0,104015672.93,85068409.95,11528.446937254372,43086,Montblanc,09,85.63,1.0,0.2527472527472528,0.11826349811702336
2019,6434,2909.0,39331337.76,32143953.73,11049.829401856308,43088,Montbrió del Camp,09,85.63,1.0,0.2527472527472528,0.11257037047247861
2019,6436,1582.0,13631115.15,11506217.38,7273.209469026549,43090,"Montmell, El",09,85.63,1.0,0.2527472527472528,0.0676476968294209
2019,6438,12460.0,149914910.6,122794705.57,9855.112806581059,43092,Mont-roig del Camp,09,85.63,1.0,0.2527472527472528,0.09835928631255332
2019,6439,5695.0,73211856.06,59059380.24,10370.391613696225,43093,Móra d'Ebre,09,85.63,1.0,0.2527472527472528,0.10448849764409297
2019,6440,3108.0,33855788.62,27955442.21,8994.672525740027,43094,Móra la Nova,09,85.63,1.0,0.2527472527472528,0.08812439939964113
2019,6441,3742.0,53319903.72,43362794.4,11588.133190807055,43095,"Morell, El",09,85.63,1.0,0.2527472527472528,0.11897346261888282
2019,6446,4850.0,84192318.09,66792969.11,13771.746208247423,43100,"Pallaresos, Els",09,85.63,1.0,0.2527472527472528,0.14494741199421912
2019,6449,1264.0,17354388.48,14045189.73,11111.700735759494,43103,Perafort,09,85.63,1.0,0.2527472527472528,0.11330632637755451
2019,6450,2826.0,26260431.79,22446959.02,7943.014515215853,43104,"Perelló, El",09,85.63,1.0,0.2527472527472528,0.07561498875436971
2019,6454,2348.0,27183637.45,22611276.49,9630.015540885859,43108,"Pla de Santa Maria, El",09,85.63,1.0,0.2527472527472528,0.09568176747702851
2019,6455,3971.0,42394218.44,35057504.64,8828.381928985142,43109,"Pobla de Mafumet, La",09,85.63,1.0,0.2527472527472528,0.08614638245835689
2019,6457,2884.0,34273578.48,28547308.62,9898.512004160888,43111,"Pobla de Montornès, La",09,85.63,1.0,0.2527472527472528,0.09887551723436293
2019,6465,1163.0,15865210.21,12967558.46,11150.093258813415,43119,Puigpelat,09,85.63,1.0,0.2527472527472528,0.1137630031981401
2019,6469,106168.0,1385084480.69,1134218780.9,10683.245242445935,43123,Reus,09,85.63,1.0,0.2527472527472528,0.10820987329542546
2019,6471,1110.0,13082841.86,10637543.45,9583.372477477476,43125,Riba-roja d'Ebre,09,85.63,1.0,0.2527472527472528,0.095126950960547
2019,6472,1742.0,24059299.4,19467320.14,11175.269885189438,43126,"Riera de Gaià, La",09,85.63,1.0,0.2527472527472528,0.11406247769921225
2019,6473,1146.0,15744960.03,12773422.9,11146.093280977313,43127,Riudecanyes,09,85.63,1.0,0.2527472527472528,0.11371542369527601
2019,6474,1189.0,14471253.57,12000384.56,10092.838149705636,43128,Riudecols,09,85.63,1.0,0.2527472527472528,0.10118701539194402
2019,6475,6569.0,77465464.9,63859661.25,9721.367217232455,43129,Riudoms,09,85.63,1.0,0.2527472527472528,0.09676839033457126
2019,6477,6785.0,89580506.53,73991417.16,10905.146228445099,43131,Roda de Berà,09,85.63,1.0,0.2527472527472528,0.11084937257054685
2019,6479,8079.0,89985830.84,75420337.39,9335.355537814086,43133,Roquetes,09,85.63,1.0,0.2527472527472528,0.09217680394109297
2019,6482,14953.0,150882763.21,126374154.72,8451.424778974118,43136,"Ràpita, La",09,85.63,1.0,0.2527472527472528,0.08166249916362618
2019,6483,2624.0,33567353.8,28065645.64,10695.749100609757,43137,Sant Jaume dels Domenys,09,85.63,1.0,0.2527472527472528,0.1083586059583788
2019,6484,3715.0,33633732.63,28640032.18,7709.29533781965,43138,Santa Bàrbara,09,85.63,1.0,0.2527472527472528,0.07283491278246046
2019,6485,2672.0,36240355.97,30161508.49,11287.989704341317,43139,Santa Coloma de Queralt,09,85.63,1.0,0.2527472527472528,0.11540327336807114
2019,6486,3353.0,32927345.67,27898203.85,8320.370966298837,43140,Santa Oliva,09,85.63,1.0,0.2527472527472528,0.08010362171204242
2019,6488,1538.0,18183821.75,15166113.67,9860.932165149545,43142,Sarral,09,85.63,1.0,0.2527472527472528,0.09842850724302385
2019,6490,1708.0,26745286.3,21474549.89,12572.921481264637,43144,"Secuita, La",09,85.63,1.0,0.2527472527472528,0.13068746184744243
2019,6491,5683.0,83489156.61,67798063.2,11929.97768784093,43145,"Selva del Camp, La",09,85.63,1.0,0.2527472527472528,0.12303968295613067
2019,6494,136496.0,2015920673.76,1622216953.18,11884.721553598642,43148,Tarragona,09,85.63,1.0,0.2527472527472528,0.12250136388111868
2019,6496,1619.0,16188196.09,13725587.66,8477.818196417542,43150,Tivissa,09,85.63,1.0,0.2527472527472528,0.0819764473234156
2019,6499,16567.0,201554682.53,165979673.59,10018.692194724452,43153,Torredembarra,09,85.63,1.0,0.2527472527472528,0.10030505358566906
2019,6501,33439.0,406896770.34,336072292.83,10050.309304405035,43155,Tortosa,09,85.63,1.0,0.2527472527472528,0.10068113725968954
2019,6502,6525.0,55282457.81,47194028.9,7232.801363984674,43156,Ulldecona,09,85.63,1.0,0.2527472527472528,0.06716704477874699
2019,6506,1774.0,26498748.49,21330865.27,12024.163060879368,43160,Vallmoll,09,85.63,1.0,0.2527472527472528,0.1241600124704075
2019,6507,24477.0,329258823.6,269989593.57,11030.33842260081,43161,Valls,09,85.63,1.0,0.2527472527472528,0.11233852641200882
2019,6508,6603.0,92227371.76,73032005.1,11060.427850976828,43162,Vandellòs i l'Hospitalet de l'Infant,09,85.63,1.0,0.2527472527472528,0.112696438406089
2019,6509,38373.0,465171364.51,384559042.77,10021.604846376358,43163,"Vendrell, El",09,85.63,1.0,0.2527472527472528,0.10033969940704417
2019,6512,2405.0,32396490.13,26504352.16,11020.52064864865,43166,Vilallonga del Camp,09,85.63,1.0,0.2527472527472528,0.11222174456395462
2019,6516,1276.0,16455891.84,13684855.5,10724.808385579938,43170,Vila-rodona,09,85.63,1.0,0.2527472527472528,0.10870426445678055
2019,6517,22555.0,277567515.23,230190939.51,10205.76100687209,43171,Vila-seca,09,85.63,1.0,0.2527472527472528,0.10253022618613407
2019,6524,2124.0,30047491.14,24083341.27,11338.672914312618,43178,Vinyols i els Arcs,09,85.63,1.0,0.2527472527472528,0.1160061471920774
2019,6525,11578.0,111386316.78,94512946.7,8163.149654517188,43901,Deltebre,09,85.63,1.0,0.2527472527472528,0.07823348338610069
2019,6526,3527.0,31309317.08,26598863.09,7541.49789906436,43902,Sant Jaume d'Enveja,09,85.63,1.0,0.2527472527472528,0.07083897204354242
2019,6527,3194.0,30487547.77,26224316.63,8210.493622417032,43903,Camarles,09,85.63,1.0,0.2527472527472528,0.07879663712059325
2019,6528,4147.0,37559309.4,32042170.1,7726.590330359296,43904,"Aldea, L'",09,85.63,1.0,0.2527472527472528,0.0730406357091346
2019,6529,28526.0,334035038.55,273038837.8,9571.578132230246,43905,Salou,09,85.63,1.0,0.2527472527472528,0.09498665791231913
2019,6530,3277.0,45415165.23,37747350.44,11518.874104363747,43906,"Ampolla, L'",09,85.63,1.0,0.2527472527472528,0.11814962982859784
2019,6531,5956.0,69633654.26,57470697.16,9649.210402955003,43907,"Canonja, La",09,85.63,1.0,0.2527472527472528,0.09591008924085227
2020,862,12620.0,198257530.39,161012402.78,12758.510521394612,8001,Abrera,09,83.18,0.9720000000000001,0.25339366515837103,0.13289503264613817
2020,864,9954.0,260289656.14,198341882.06,19925.847102672295,8003,Alella,09,83.18,0.9720000000000001,0.25339366515837103,0.21815008289140736
2020,866,8787.0,200181012.55,154747408.77,17610.948989416185,8005,"Ametlla del Vallès, L'",09,83.18,0.9720000000000001,0.25339366515837103,0.19061450496503254
2020,867,15942.0,231683914.47,187915058.68,11787.420567055577,8006,Arenys de Mar,09,83.18,0.9720000000000001,0.25339366515837103,0.1213439743260764
