codigo_municipio,nombre_municipio,latitud,longitud
10136,Oliva de Plasencia,40.11285443025668,-6.106868521344195
10143,Pescueza,39.88356691744179,-6.618746668896567
10205,Valverde del Fresno,40.182192315502355,-6.936885651097141
11016,Chipiona,36.7266344072098,-6.4068466480629
11019,Grazalema,36.77086503848938,-5.389480127556676
12088,Pavías,39.97006582819956,-0.4817014955356257
12094,la Pobla Tornesa,40.10347590508369,-0.001221380428623483
12104,Segorbe,39.78781187923764,-0.4630445195046819
12114,Torás,39.92890055076903,-0.6862752356225329
12125,Vall de Almonacid,39.897850712407376,-0.4582152856202048
13028,Campo de Criptana,39.36218358907796,-3.0814514653155234
13069,Puebla del Príncipe,38.559718055955,-2.9198852211547903
13070,Puerto Lápice,39.27815121955805,-3.4799186273854925
13073,Saceruela,38.96157984666213,-4.603393472428084
13081,Terrinches,38.58226179066623,-2.851599077328285
14004,Almedinilla,37.4358033001506,-4.067490012912828
14006,Añora,38.324468950239364,-4.867424867164411
14050,Pedro Abad,37.96952604106953,-4.4556945557257395
15006,Arzúa,42.926875952553665,-8.1824507721367
15059,Ordes,43.092086331992675,-8.399133634187471
15077,Santa Comba,43.04544571646007,-8.806812388073403
15086,Trazo,43.011183399317055,-8.538990941957787
16008,Alcalá de la Vega,40.0316950163399,-1.5130054552245282
16030,Bascuñana de San Pedro,40.20986451733287,-2.2245419062350837
16034,Belmontejo,39.81477156226466,-2.3293426177921037
16036,Boniches,39.97416150636036,-1.622896407074563
16063,Casas de Guijarro,39.34439903777583,-2.1599532029553923
16102,Honrubia,39.60605240139395,-2.2684996008748173
16140,Olmeda de la Cuesta,40.307810794691875,-2.470186902132909
16206,Tinajas,40.33366280980454,-2.5829209610145694
16909,Sotorribas,40.28555044785334,-2.1872337329572242
17009,Arbúcies,41.82453528810382,2.490877022240342
17016,Bàscara,42.141324573619805,2.9161113421306712
17020,Bescanó,41.95312244331266,2.716662296868369
17056,Cornellà del Terri,42.09059941461939,2.824137138628224
17062,L'Escala,42.121996141495785,3.1227166455040734
17075,Garrigàs,42.1823791351427,2.953400441627219
17082,Guils de Cerdanya,42.45127652527999,1.8674842048566593
17090,Llambilles,41.92280409115457,2.8691599879365914
17120,Palau-saverdera,42.30054370564919,3.142022644975553
17193,Sils,41.827735979185285,2.7392826366182566
17194,Susqueda,41.99537301550619,2.5188310580173945
17202,Tossa de Mar,41.74183999614697,2.9149903665187105
18011,Alfacar,37.24717442397588,-3.555194463069192
18093,Gualchos,36.737928267265076,-3.3916562491234417
18126,La Malahá,37.100246761649444,-3.7356881403614004
18152,Pedro Martínez,37.513419824011336,-3.2204842841772314
18906,Los Guájares,36.85190990188841,-3.603389949929062
19013,Alcoroches,40.6264323880986,-1.751117789848429
19032,Anguita,41.001711754086735,-2.3524337048723423
19050,Barriopedro,40.784799359541125,-2.759659406649481
19114,Esplegares,40.859902446660364,-2.369844468403689
19139,Hombrados,40.819064803059206,-1.665388835227001
19147,Huérmeces del Cerro,41.05278653390099,-2.790608546288797
19159,Ledanca,40.859892934808116,-2.8533473355430043
19179,Membrillera,40.94602065375424,-2.995545239687062
19211,Pareja,40.56181944194712,-2.6511339545906667
19307,Valdesotos,40.976030029149335,-3.320324572936289
20042,Ibarra,43.14237641440059,-2.0491036876940814
20047,Itsasondo,43.08223238506496,-2.180917170743174
21001,Alájar,37.84956303703934,-6.655781269846458
21012,Berrocal,37.56618653900644,-6.508685634943539
21062,Rosal de la Frontera,37.92472541038918,-7.188922818897522
21076,Villanueva de los Castillejos,37.45515701552712,-7.207842984321868
22013,Alberuela de Tubo,41.89735169046938,-0.23199233650382667
22111,Foradada del Toscar,42.41568888843686,0.3671233645554239
22131,Jasa,42.70022131577063,-0.6506604498395364
22208,Santa Cilia,42.56322219724241,-0.7156197003551263
22221,Sesué,42.55066894434752,0.4777029700089748
22239,Tramaced,41.96757295418323,-0.30726698241667594
23055,Linares,38.096091530907266,-3.636764897135469
23096,Villanueva de la Reina,38.140237951452576,-3.8925860734652753
24021,Boñar,42.90323774180537,-5.285733724419631
24131,Riego de la Vega,42.36586697058165,-5.977052267282201
24142,San Andrés del Rabanedo,42.626060814665166,-5.6758110695692725
24155,Santa María de la Isla,42.36331688338347,-5.930832407557042
24183,Valderrueda,42.82566401881907,-4.974044650426635
24214,Villamejil,42.57782951265388,-6.019557106626611
25034,Artesa de Segre,41.93628431873008,1.0814397187080793
25082,Espot,42.56576490814933,1.0441263121401199
25119,Juneda,41.5346009553792,0.8235769555596565
25148,Odèn,42.122812888180384,1.4389378965279436
25150,Oliola,41.85709360394981,1.1731356090500604
25194,Sant Ramon,41.73340420856123,1.3587283946934268
25227,La Torre de Cabdella,42.44410792999363,0.9726944757690102
25251,Vilanova de Segrià,41.71158623927274,0.6210485094830125
25907,Torrefeta i Florejacs,41.79244414368963,1.2601442178295306
26062,Foncea,42.6163233286092,-3.0478504191910814
26123,El Redal,42.34654486737067,-2.200213241824415
26173,Villarroya,42.13445849608776,-2.0602000345008755
27002,Alfoz,43.5025339558013,-7.433715065366905
27064,O Vicedo,43.68276429396787,-7.671248321628958
28033,Campo Real,40.32299880949557,-3.3732815979628485
28051,Chapinería,40.370757770975786,-4.210394723832344
28135,Santa María de la Alameda,40.59472144243589,-4.245300882816622
28151,Torrelaguna,40.82272000418934,-3.5472897430816284
28173,Villamanrique de Tajo,40.07616366693697,-3.2487127860023866
29021,Atajate,36.640756952659494,-5.246737161283006
29040,Casarabonela,36.79541541322046,-4.823376689960553
30024,Lorca,37.699033886272105,-1.7544796604996638
30029,Mula,38.00848692505099,-1.5405002602885787
31015,Andosilla,42.38377093333365,-1.9464510986764123
31017,Anue,42.971215737542565,-1.5887857289465512
31033,Aria,42.967383755106134,-1.275462278700246
31099,Etayo,42.61223968822443,-2.1732839239027513
31107,Funes,42.29007663291299,-1.8061857400625048
31140,Lantz,43.00928691081236,-1.6096161303093945
31175,Mues,42.59862819572227,-2.234058133508055
31244,Urroz,43.08245355035864,-1.7095039265082876
31248,Luzaide,43.06509726884818,-1.3140289823266065
32019,O Carballiño,42.44147685064635,-8.076838190148427
33019,Colunga,43.46833932507481,-5.284419636654653
33025,Gozón,43.60317744199203,-5.848667005934623
33055,Ribadedeva,43.37133342796857,-4.564033068604501
33069,Sotu'l Barcu,43.52549383707673,-6.055312753834976
34022,Baltanás,41.940402604798756,-4.203562778402013
34067,Dehesa de Montejo,42.82009443421476,-4.515086458024682
34177,Soto de Cerrato,41.945359024168745,-4.42650269822229
34216,Villalcón,42.295242242324136,-4.859620804082336
34240,Villerías de Campos,41.94875599794924,-4.85719258306215
36010,Catoira,42.65859681643362,-8.706498574046535
37029,Anaya de Alba,40.72620548724384,-5.491993789798229
37085,Carbajosa de la Sagrada,40.9248778778857,-5.634296609388327
37086,Carpio de Azaba,40.578876453584954,-6.633971629956308
37089,Casafranca,40.6117367551689,-5.7681785481439825
37116,Doñinos de Ledesma,41.02981892471649,-6.034535761276876
37146,Gallegos de Solmirón,40.5338930298131,-5.462930439260799
37182,Martinamor,40.79919120980267,-5.590867638180332
37193,Miranda del Castañar,40.46922339576124,-5.992334588265181
37249,Peralejos de Arriba,41.00784135950753,-6.312435807541324
37253,El Pino de Tormes,41.02682433891275,-5.81018446420332
37277,Salvatierra de Tormes,40.590113206103226,-5.579973601052111
37280,Sanchón de la Ribera,41.10030619106034,-6.39582633914162
37306,Serradilla del Arroyo,40.54499642649313,-6.33762180938592
37322,Terradillos,40.85623533753596,-5.5788612444428765
37329,Tremedal de Tormes,41.093719836945205,-6.17869132482557
38038,Santa Cruz de Tenerife,28.51789990633981,-16.225427438816325
39028,Entrambasaguas,43.364186778727564,-3.6683258046159493
39043,Meruelo,43.44408106270944,-3.58524142782125
39077,Santiurde de Reinosa,43.064831217594694,-4.0888542886036126
40004,Aguilafuente,41.235751188388946,-4.100466785735619
40033,Brieva,41.03671239696804,-4.049113734068883
40082,Fuente de Santa Cruz,41.21304627217457,-4.623820430268511
40103,Los Huertos,41.0076940763855,-4.2208382467184355
40105,Juarros de Riomoros,40.93252621637762,-4.317690326071277
40106,Juarros de Voltoya,41.03488312452281,-4.515836153583291
40109,Languilla,41.45053233738715,-3.413560984455989
40121,Martín Muñoz de las Posadas,40.988411719382746,-4.560934795158391
40168,Riaguas de San Bartolomé,41.42537198279801,-3.483975235119742
41018,Brenes,37.55342108923396,-5.877407280844606
41059,Mairena del Aljarafe,37.33858001935482,-6.067404723369152
42034,Beratón,41.72270639369203,-1.8272565474388673
42095,Golmayo,41.71766274622185,-2.6564208262912956
42111,Matamala de Almazán,41.50912477666682,-2.640580473514218
42165,San Pedro Manrique,42.03630752343657,-2.2079269662808527
42216,Vizmanos,42.024603598895915,-2.423041472017016
43041,Caseres,41.042662100654724,0.2816608683346784
43051,Cunit,41.209561053157486,1.6302935684750952
43075,Margalef,41.29983135336705,0.7742999280716171
43081,Maspujols,41.18770268835663,1.0341022889631994
43102,Paüls,40.9275340838884,0.40890905711527953
44054,Camarena de la Sierra,40.12871823824473,-1.0566722794948078
44060,Cañada de Benatanduz,40.57835674763954,-0.5225632399498696
44075,Celadas,40.49560856635302,-1.157792585981514
44119,Griegos,40.442547424493036,-1.7202807192266913
44131,Josa,40.95746202324961,-0.7747701578672181
44151,Molinos,40.81234084146677,-0.47385593177709245
44169,Ojos Negros,40.73295469322458,-1.4762597125402241
44184,Plou,41.002384424676535,-0.848608074405182
44189,Pozondón,40.55877334361483,-1.4575101987051828
44244,Valdelinares,40.40575637945702,-0.6047126657530437
44246,Valderrobres,40.853928127873424,0.14523160729280016
44260,Villarluengo,40.655986692687165,-0.5050618145401798
45053,Consuegra,39.47987036011336,-3.6890362587487435
45080,Illán de Vacas,39.97017224665736,-4.555825437146823
45095,La Mata,39.92783528911546,-4.4499337171396105
45117,Nombela,40.13200027507838,-4.524698383322052
45149,El Romeral,39.72281837365219,-3.4380111055047746
45169,Torralba de Oropesa,39.952087098201936,-5.129946243453571
45177,Urda,39.364678795731585,-3.7298895677200763
46026,Alfarp,39.28257177004889,-0.5231081456888983
46057,Benicolet,38.91934742807507,-0.3311244445774721
46110,Xirivella,39.45916190181517,-0.4302306683115231
46249,Utiel,39.61699903809522,-1.222733734997575
47010,Arroyo de la Encomienda,41.6221029360563,-4.796972385320369
47034,Canillas de Esgueva,41.76151394865737,-4.1361415346059225
47086,Medina de Rioseco,41.87158918925378,-5.014780160489234
47167,Torrecilla de la Orden,41.21909111045305,-5.267136432211302
47171,Torrelobatón,41.6567654747363,-5.0122356671804855
47216,Villán de Tordesillas,41.597638374218604,-4.927048813823254
48062,Mendata,43.27811412453746,-2.635567615158694
48071,Muskiz,43.32540717685867,-3.1297164320129167
48914,Arratzu,43.31240897951357,-2.6337894761921956
49032,Calzadilla de Tera,41.96899096913437,-6.102337494361298
49033,Camarzana de Tera,42.00975669905071,-6.016094205008984
49036,Carbajales de Alba,41.65044301333902,-5.991973589397531
49078,Friera de Valverde,41.902117732002914,-5.855143488095435
49145,Pedralba de la Pradería,41.98153693634396,-6.688131890719405
49151,El Perdigón,41.41563165837115,-5.787146544299656
49174,Requejo,42.026790724716825,-6.774128363495994
49200,Santa Cristina de la Polvorosa,41.9901913161567,-5.741327486592358
49220,La Torre del Valle,42.09327676213835,-5.705774594067215
49256,Villanázar,41.97025848093496,-5.7854126846836165
50009,Alarba,41.206828707550635,-1.6144902502698408
50017,Alfajarín,41.63213969583813,-0.6488201381192402
50051,Biota,42.248088913717204,-1.1817562610294625
50079,Cervera de la Cañada,41.41691984396238,-1.7473789450921677
50084,Clarés de Ribota,41.53561181765567,-1.8358341953185675
50096,Embid de Ariza,41.373710556568426,-1.9701344489847166
50099,Épila,41.588259220161575,-1.3124021494511502
50102,Fabara,41.197466309297354,0.15707361383275753
50116,Fuentes de Jiloca,41.22622933299137,-1.5480433898237365
50177,Morés,41.47534634131576,-1.5664429886321933
50187,Nigüella,41.55832577816025,-1.5059410738316859
50271,Used,41.029929249159004,-1.580644804407536
50280,Vera de Moncayo,41.83128359758872,-1.680760945683397
50283,Villadoz,41.16550593909937,-1.2756410190818164
50292,Villarreal de Huerva,41.20287666741874,-1.262676447733161
01001,Alegría-Dulantzi,42.82913303771469,-2.5110824547238004
01018,Zigoitia,42.968681829496845,-2.7307027691046177
02005,Alborea,39.291735720693254,-1.3859453860138098
02052,Motilleja,39.17030377548988,-1.7767274967959743
03007,Alcosser,38.795077135188826,-0.4006364895248783
03033,Benifato,38.66027992763039,-0.2412531289311713
03115,Sagra,38.81813114621738,-0.06683606379833398
03122,Sant Vicent del Raspeig,38.427089456869,-0.5344415050841362
04038,Dalías,36.84855806774495,-2.823376361876103
04057,Láujar de Andarax,37.01115597921063,-2.902898759546605
04085,Somontín,37.41731498169292,-2.3903735779673405
05082,Gavilanes,40.27306164565176,-4.869609997047839
06093,Oliva de la Frontera,38.25345990344385,-6.98853378448845
06125,Siruela,38.97951561275655,-5.076814009891625
06133,Torremejía,38.79100354545795,-6.375854509239363
06152,Villalba de los Barros,38.62139029514193,-6.548301647810935
07009,Búger,39.7580948934336,2.985054675191424
07029,Lloseta,39.72026023501784,2.8584709196761993
07035,Maria de la Salut,39.67445752047185,3.0945272568583513
07038,Montuïri,39.56455924872813,2.991112810324708
07057,Santanyí,39.34939619379296,3.1321957768266078
08094,La Granada,41.37688580885736,1.722442994009958
08109,Lluçà,42.06944380622097,2.051159081366637
08119,Masquefa,41.50001349433339,1.8072578744791161
08121,Mataró,41.554247274494976,2.446661295436444
05206,San Esteban de los Patos,40.74007024896601,-4.631289955874207
05228,Santiago del Collado,40.42723170281765,-5.338696265600371
05241,El Tiemblo,40.388888136667155,-4.495196556906484
06012,Arroyo de San Serván,38.83918206837609,-6.45304295924379
05149,Narros de Saldueña,40.88057390495086,-4.872058425192708
05154,Navadijos,40.420680416399506,-5.089143915842201
06048,Esparragosa de Lares,38.958368263119226,-5.3692967462297
06097,Orellana la Vieja,39.01713974182393,-5.552320698375545
06138,Valdetorres,38.91090224136553,-6.063665413103886
06159,Zahínos,38.32377326214995,-6.992235015587464
07003,Alcúdia,39.84240007658297,3.1118327853089625
07015,Ciutadella de Menorca,39.99475246965428,3.8939412419822315
07022,Felanitx,39.45157623997439,3.1597942903162375
08009,Argentona,41.561997623476564,2.3912587816483413
08015,Badalona,41.461885602975514,2.236594128781928
08021,Bellprat,41.51336549441256,1.4476428704964581
08027,Les Cabanyes,41.37163439688043,1.689945340591425
08034,Calders,41.77258312901705,1.9699519745722165
08039,Campins,41.725728921040094,2.4716986281473132
08096,Granollers,41.59357897435902,2.278941329577973
02001,Abengibre,39.21454431626855,-1.539006810583676
02003,Albacete,38.95597893262015,-1.8915618527542855
02017,Bogarra,38.583491142784155,-2.234433489861805
02019,El Bonillo,38.9404260551748,-2.5836187505990567
02051,Montealegre del Castillo,38.76405689213478,-1.307266039660704
03004,Aigües,38.51006672083957,-0.36332946419378637
03026,Beniarbeig,38.81755445448345,-0.011582192892615055
03048,Callosa d'en Sarrià,38.6533554885955,-0.10428509866359927
03062,Daya Vieja,38.1057467183185,-0.7350621891825881
03080,Jacarilla,38.04792837791069,-0.8517192467718411
03085,Llíber,38.72949230928676,0.008092836107889778
04018,Armuña de Almanzora,37.35670864282792,-2.4163078252295596
04024,Benahadux,36.91603964275973,-2.4739463517884057
04054,Íllar,36.98198857726512,-2.6462455732698533
04067,Ohanes,37.061531291342085,-2.761209761305229
04072,Partaloa,37.410872447839175,-2.2300441676388614
04904,Balanegra,36.776863736590116,-2.931175745208038
05008,Aldeaseca,41.042762197870154,-4.803127391062679
05018,Avellaneda,40.38770186819314,-5.386741610056321
05079,Gallegos de Altamiros,40.702039243531885,-4.911969796179166
05112,El Losar del Barco,40.39715917966889,-5.534760603361516
08162,Els Hostalets de Pierola,41.542472046964065,1.795487878452969
08189,Sant Pere Sallavinera,41.75141848430777,1.5629806066635428
09019,Arandilla,41.73223662123855,-3.42713901704285
09026,Arlanzón,42.338810714747304,-3.4350682051685646
09133,Fresno de Rodilla,42.42116332468474,-3.481202286503481
09139,Fuentemolinos,41.60202224388703,-3.8574940154580424
09140,Fuentenebro,41.50856407384507,-3.747870102076667
09168,La Horra,41.74292126919324,-3.875619516795983
09181,Isar,42.39454009251354,-3.923033930791495
09195,Llano de Bureba,42.62289417719478,-3.4447756781939747
09280,Quintanabureba,42.58822434599341,-3.371965278793124
09332,Saldaña de Burgos,42.269114566436485,-3.684988667310191
09365,La Sequera de Haza,41.566186813482425,-3.8148259810027025
09406,Valdorros,42.172241717330515,-3.7098375853078682
09417,Vallejera,42.185748782750494,-4.155403101678233
09423,Vileña,42.616217801594416,-3.323381265391234
09442,Villalmanzo,42.065435465992365,-3.7326074654184485
09454,Villanueva de Teba,42.64795916823581,-3.162595278963256
09905,Valle de Sedano,42.731513654035226,-3.7441473197283193
10001,Abadía,40.28190166052514,-6.008024223252662
10031,Botija,39.34223179986953,-6.085520153961161
10037,Cáceres,39.37072257999457,-6.449154672308333
10042,Campillo de Deleitosa,39.71330667934233,-5.581716523256554
10088,Guijo de Coria,40.06286973169084,-6.467499333496956
10094,Herrera de Alcántara,39.59418722533913,-7.38865940744713
10134,Navezuelas,39.50542942437132,-5.428036944681054
10141,Peraleda de San Román,39.75031113042958,-5.389798758239187
10180,Talayuela,40.002647763868495,-5.479444106287951
10902,Vegaviana,40.04270858909574,-6.72668818021215
11015,Chiclana de la Frontera,36.39977754160619,-6.109958082509126
12012,Altura,39.814925895196154,-0.5846404267655037
13055,Mestanza,38.483591188759206,-3.9845164522933065
13061,Pedro Muñoz,39.3987146536218,-2.941490437832541
13086,Valdemanco del Esteras,38.95444871301138,-4.742095786712262
13094,Villanueva de San Carlos,38.60405544834782,-3.8793105934066907
13097,Villarta de San Juan,39.21067816234,-3.4349646323150576
14002,Aguilar de la Frontera,37.462152264467484,-4.6776656656789
14030,Fuente Palmera,37.72027696952983,-5.092332374368591
14035,Hinojosa del Duque,38.453431733277014,-5.188790222079299
15009,Betanzos,43.27523380382985,-8.22313856425054
15032,Curtis,43.135185850815176,-8.045608455793383
15046,Melide,42.9336767307527,-8.037321985688585
15085,Touro,42.857480096859206,-8.312198142792191
15902,Oza-Cesuras,43.18284488512377,-8.189081157392714
16020,Arandilla del Arroyo,40.51339922495448,-2.3799465203614703
16025,Arrancacepas,40.30785968040545,-2.3500828821826616
16058,Carrascosa de Haro,39.591325091276964,-2.5519192438137335
16078,Cuenca,40.205423761097535,-1.9938839777542916
16121,Las Majadas,40.30335076896059,-2.0028122328402254
16126,Mira,39.67103411172842,-1.4699994841875779
16155,El Peral,39.49160801670259,-1.884592194333066
16272,Villas de la Ventosa,40.230290417892796,-2.411290808635339
17005,El Far d'Empordà,42.24564165707694,2.9930753680787605
17100,Masarac,42.34336284342476,2.962983621723921
17115,Ordis,42.215904357505096,2.8945571232473912
17139,Les Preses,42.147388351365244,2.473987744224842
17151,Riumors,42.22334186873111,3.046145453734837
17207,La Vall d'en Bas,42.12569600140275,2.423628905889492
17230,Vila-sacra,42.262260184258885,3.0209704066316876
18034,Cacín,37.075903612050894,-3.914638643063255
18123,Lugros,37.20439938563987,-3.2489245073872755
18137,Montillana,37.47091430116201,-3.721950681844927
18146,Orce,37.71918907255636,-2.398218765060081
18914,Valderrubio,37.23640248144813,-3.8225965700239795
19015,Aldeanueva de Guadalajara,40.691151105726114,-3.0513817963536662
19020,Almadrones,40.895336153466346,-2.7619474975050955
19080,Cendejas de Enmedio,40.99024171781861,-2.8747228654549315
19082,Centenera,40.65092669112049,-3.057794471187488
19117,Fontanar,40.72898507745191,-3.188228466993148
19118,Fuembellida,40.740593039930765,-2.027849163085703
19145,Hortezuela de Océn,40.955884281501966,-2.408382648589967
19186,Mirabueno,40.92633765486229,-2.711701981866609
19188,Mochales,41.0955297357782,-2.0305008774411273
19204,Orea,40.53228908368522,-1.7310342622508708
19215,Peñalver,40.574325221027834,-2.888212292408046
19291,Trillo,40.668641655876904,-2.555359441611568
19321,Villares de Jadraque,41.10302366275158,-3.027987424688968
19335,Zorita de los Canes,40.32756643495845,-2.8886660732272245
20002,Aduna,43.21270917762071,-2.0562903405523216
20024,Bidania-Goiatz,43.1352650274583,-2.1651454543160247
20029,Deba,43.263767817697534,-2.320175928342232
21033,Fuenteheridos,37.90795201086259,-6.660315682388946
21052,Nerva,37.70507254704415,-6.52912852225357
22029,Antillón,42.02432163344163,-0.17192721733934668
22040,Azanuy-Alins,41.98132720511073,0.3101946665304131
22067,Bonansa,42.411659703242854,0.6912049305815471
22137,Lanaja,41.74381639755016,-0.34887116532570217
22182,Plan,42.548684856973026,0.30135707856322963
22225,Tamarite de Litera,41.81559167052436,0.3826903242860904
22226,Tardienta,41.956664367013865,-0.5669876278918337
22901,Valle de Hecho,42.73497072479758,-0.7295447396680453
23044,Huelma,37.64747828260411,-3.397121832175907
23092,Úbeda,37.9935952293541,-3.3093904485464063
23095,Villacarrillo,38.0859998261122,-3.040812601221486
23097,Villanueva del Arzobispo,38.17136252191482,-2.9471969874893267
24015,Benavides,42.53449670055863,-5.941932091556497
24033,Campo de Villavidel,42.438645826566926,-5.525688049105859
24059,Corullón,42.574236324511325,-6.855385370895218
24216,Villamontán de la Valduerna,42.305587480186034,-6.018740818704926
25047,Bellcaire d'Urgell,41.75981520581458,0.890541916319016
25056,Bovera,41.31727158904166,0.6384292343009856
25077,Coll de Nargó,42.15749347129047,1.2417763309021326
25079,Cubells,41.83786905258051,0.9611755190123772
25086,Esterri d'Àneu,42.622111070079434,1.1183411889895452
25203,La Seu d'Urgell,42.35588320194904,1.4626135600245225
25207,Solsona,41.99278734804943,1.5182374965044698
25230,Torregrossa,41.583744956093554,0.8097775330209338
26003,Aguilar del Río Alhama,41.95492948697812,-1.9841481214672678
26044,Castroviejo,42.322221609882774,-2.653871093156995
26051,Clavijo,42.36255589007304,-2.4269251992448115
26066,Galilea,42.365773699968905,-2.231036220848556
26067,Gallinero de Cameros,42.16969685683656,-2.611986421091608
26117,Pradejón,42.32796915805348,-2.0361645633217327
26130,San Millán de la Cogolla,42.29541321260343,-2.9000635061857003
26138,Santo Domingo de la Calzada,42.43305811542318,-2.9568169159466806
26154,Torremontalbo,42.5081805072554,-2.6867716761625853
26158,Tudelilla,42.29150319161476,-2.1135544490925664
27017,Folgoso do Courel,42.61262472848145,-7.174408590985155
27059,Sober,42.433262592586,-7.554928759735272
28028,Bustarviejo,40.84157202437718,-3.7283454726196967
28031,Cadalso de los Vidrios,40.29848339606155,-4.43282632874714
28068,Guadarrama,40.67730490367488,-4.109985652522132
28133,San Martín de Valdeiglesias,40.36191644904128,-4.365811552265889
28143,Somosierra,41.14161040500918,-3.568580971326632
28147,Titulcia,40.145927517994984,-3.5607663539791297
28183,Zarzalejo,40.543454217746586,-4.179715410704757
29058,Guaro,36.673907172375415,-4.839849729659665
29060,Igualeja,36.621786300547484,-5.094786050932554
29073,Monda,36.62778960572251,-4.854122588427672
31002,Abárzuza,42.752527925518294,-2.0404602220511574
31045,Barásoain,42.61232200879415,-1.6712568851012974
31112,Garaioa,42.918873769083255,-1.2474414993497787
31130,Iturmendi,42.90518318116371,-2.125207650935521
31182,Nazar,42.640800358970395,-2.2873429931720244
31196,Orbara,42.97380937008848,-1.2522947865134229
31224,Sesma,42.47066130917521,-2.0871217700951523
31226,Sunbilla,43.17925854502542,-1.6648219977828123
32040,Leiro,42.37319860921847,-8.15653637138347
32052,Nogueira de Ramuín,42.396104656113685,-7.707963163597491
33008,Cabrales,43.27231087309295,-4.828110429297631
33041,Navia,43.52932004930372,-6.6761338754017805
33070,Tapia,43.52540865186677,-6.922478330389432
34028,Báscones de Ojeda,42.679267526288605,-4.537390459348165
34046,Cardeñosa de Volpejera,42.22898299559191,-4.699700940748529
34056,Cervera de Pisuerga,42.903933548971565,-4.528525665642504
34057,Cevico de la Torre,41.85142212057994,-4.4234614618512165
34160,San Cebrián de Mudá,42.90856267347461,-4.38525229264238
34165,San Román de la Cuba,42.26500953308811,-4.854464180825247
34184,Torremormojón,41.964896546989934,-4.788061881820422
34222,Villameriel,42.53607018418467,-4.464706242793305
36026,Marín,42.36080251740896,-8.7096609305219
36060,Vilagarcía de Arousa,42.59703263482399,-8.751518080879352
36902,Cerdedo-Cotobade,42.49921316570127,-8.457553627285671
37061,El Cabaco,40.57067238026271,-6.143826125522119
37072,Calzada de Don Diego,40.885099333425174,-5.892506106393653
37106,Cipérez,40.96526566999165,-6.2422797233071226
37157,Herguijuela de Ciudad Rodrigo,40.43807658150581,-6.515320359834629
37158,Herguijuela de la Sierra,40.43136597453874,-6.08163998515539
37231,Parada de Rubiales,41.160499000585176,-5.436989108878654
37259,Puebla de San Medel,40.50168980554644,-5.745343974786148
37293,Santa María de Sando,40.982015681905054,-6.133074564570999
37297,Santibáñez de Béjar,40.49148400532494,-5.595676915283454
37300,Los Santos,40.535680856032656,-5.808095558257183
37336,Valdemierque,40.83072862201826,-5.589843185833273
39030,Guriezo,43.331562606641306,-3.307428681508419
39048,Penagos,43.332642003458744,-3.8142139736392084
39074,Santa María de Cayón,43.30046118579248,-3.8498902895852156
39097,Vega de Pas,43.14908489809984,-3.765205257367147
39098,Villacarriedo,43.22230638268588,-3.833578191368996
40008,Aldealengua de Santa María,41.46910466413167,-3.4615286869217328
40019,Arahuetes,41.1489133606835,-3.860762011599021
40022,Armuña,41.059149254503374,-4.278836493846646
40055,Cilleruelo de San Mamés,41.43738493942386,-3.5813034386265725
40062,Cubillo,41.11092720794376,-3.917104229762839
40084,Fuente el Olmo de Íscar,41.2862605657673,-4.492325269993429
40094,Garcillán,40.99146543092962,-4.267234800570015
40142,Navares de Ayuso,41.372899713528376,-3.699435648423811
40166,Remondo,41.343790390552634,-4.486419308036393
40188,Santiuste de Pedraza,41.096219376426085,-3.8742548919648305
40192,Sauquillo de Cabezas,41.19292425343027,-4.0629825671930675
41005,Alcalá del Río,37.54529917957693,-5.972031158577383
41012,Aznalcázar,37.107543586030154,-6.283481292226378
41051,Huévar del Aljarafe,37.35892423281564,-6.293320310674797
41095,Utrera,37.08054368479202,-5.794469746847087
42030,Barca,41.43909682371159,-2.641156960868079
42053,Carrascosa de Abajo,41.422563773761794,-3.0792505661436036
42164,San Leonardo de Yagüe,41.83515720134649,-3.0815486763749975
43005,Alcover,41.26557276356758,1.1671712794080855
43040,Capçanes,41.09503373504828,0.7994299007635031
43043,El Catllar,41.17835705583974,1.306955233151563
43044,La Sénia,40.7020656169045,0.2741314018090009
43050,Creixell,41.18198453573988,1.4321707244126507
43059,Figuerola del Camp,41.35859384242812,1.254687765704458
43063,La Galera,40.69461312136386,0.43984350831741836
43090,El Montmell,41.33152221989586,1.487023728683624
43107,Pira,41.42064199033747,1.1921314581140376
43129,Riudoms,41.13613786224921,1.058017860614801
43146,Senan,41.47668527545755,1.0694930580490039
43151,La Torre de Fontaubella,41.1208398329603,0.8642914344739984
43164,Vespella de Gaià,41.20294450061088,1.3613399409080211
43171,Vila-seca,41.101512109779804,1.1445523776821016
44010,Albentosa,40.08941484487031,-0.753199168282542
44011,Alcaine,40.95273569217742,-0.6963754948237112
44063,Cañizar del Olivar,40.805110397378606,-0.6439299080702654
44107,Foz-Calanda,40.91521338277395,-0.27263661384045196
44196,Riodeva,40.12547846001836,-1.1351201223196627
44199,Rubiales,40.27213563455221,-1.2760648817102072
44222,Torrecilla del Rebollar,40.91689148161825,-1.0740185546430152
44250,Veguillas de la Sierra,40.15108123906866,-1.4118470671320908
45036,Carmena,39.92883834547392,-4.398839066016307
45075,Hontanar,39.56415081401695,-4.529889720970105
45077,Huecas,40.01104702199436,-4.1977931431444855
45084,Lillo,39.70346750030123,-3.3336758529161767
45094,Mascaraque,39.745188472425305,-3.8023151315749644
