Municipios	Sexo	Periodo	Total
01031 Laguardia	Hombres	2002	758
01031 Laguardia	Hombres	2001	732
01031 Laguardia	Hombres	2000	730
01031 Laguardia	Hombres	1999	728
01031 Laguardia	Hombres	1998	724
01031 Laguardia	Hombres	1997	""
01031 Laguardia	Hombres	1996	727
01031 Laguardia	Mujeres	2024	688
01031 Laguardia	Mujeres	2023	697
01031 Laguardia	Mujeres	2022	712
01031 Laguardia	Mujeres	2021	713
01031 Laguardia	Mujeres	2020	704
01031 Laguardia	Mujeres	2019	727
01031 Laguardia	Mujeres	2018	729
01031 Laguardia	Mujeres	2017	711
01031 Laguardia	Mujeres	2016	712
01031 Laguardia	Mujeres	2015	738
01031 Laguardia	Mujeres	2014	728
01031 Laguardia	Mujeres	2013	733
01031 Laguardia	Mujeres	2012	749
01031 Laguardia	Mujeres	2011	743
01031 Laguardia	Mujeres	2010	734
01031 Laguardia	Mujeres	2009	733
01031 Laguardia	Mujeres	2008	728
01031 Laguardia	Mujeres	2007	725
01031 Laguardia	Mujeres	2006	706
01031 Laguardia	Mujeres	2005	700
01031 Laguardia	Mujeres	2004	706
01031 Laguardia	Mujeres	2003	701
01031 Laguardia	Mujeres	2002	689
01031 Laguardia	Mujeres	2001	684
01031 Laguardia	Mujeres	2000	682
01031 Laguardia	Mujeres	1999	681
01031 Laguardia	Mujeres	1998	685
01031 Laguardia	Mujeres	1997	""
01031 Laguardia	Mujeres	1996	696
01032 Lanciego/Lantziego	Total	2024	685
01032 Lanciego/Lantziego	Total	2023	708
01032 Lanciego/Lantziego	Total	2022	724
01032 Lanciego/Lantziego	Total	2021	692
01032 Lanciego/Lantziego	Total	2020	709
01032 Lanciego/Lantziego	Total	2019	691
01032 Lanciego/Lantziego	Total	2018	667
01032 Lanciego/Lantziego	Total	2017	673
01032 Lanciego/Lantziego	Total	2016	681
01032 Lanciego/Lantziego	Total	2015	679
01032 Lanciego/Lantziego	Total	2014	681
01032 Lanciego/Lantziego	Total	2013	685
01032 Lanciego/Lantziego	Total	2012	685
01032 Lanciego/Lantziego	Total	2011	682
01032 Lanciego/Lantziego	Total	2010	696
01032 Lanciego/Lantziego	Total	2009	677
01032 Lanciego/Lantziego	Total	2008	683
01032 Lanciego/Lantziego	Total	2007	687
01032 Lanciego/Lantziego	Total	2006	673
01032 Lanciego/Lantziego	Total	2005	660
01032 Lanciego/Lantziego	Total	2004	643
01032 Lanciego/Lantziego	Total	2003	648
01032 Lanciego/Lantziego	Total	2002	664
01032 Lanciego/Lantziego	Total	2001	654
01032 Lanciego/Lantziego	Total	2000	652
01032 Lanciego/Lantziego	Total	1999	642
01032 Lanciego/Lantziego	Total	1998	645
01032 Lanciego/Lantziego	Total	1997	""
01032 Lanciego/Lantziego	Total	1996	650
01032 Lanciego/Lantziego	Hombres	2024	354
01032 Lanciego/Lantziego	Hombres	2023	361
01032 Lanciego/Lantziego	Hombres	2022	378
01032 Lanciego/Lantziego	Hombres	2021	366
01032 Lanciego/Lantziego	Hombres	2020	383
01032 Lanciego/Lantziego	Hombres	2019	367
01032 Lanciego/Lantziego	Hombres	2018	341
01032 Lanciego/Lantziego	Hombres	2017	345
01032 Lanciego/Lantziego	Hombres	2016	347
01032 Lanciego/Lantziego	Hombres	2015	350
01032 Lanciego/Lantziego	Hombres	2014	349
01032 Lanciego/Lantziego	Hombres	2013	351
01032 Lanciego/Lantziego	Hombres	2012	359
01032 Lanciego/Lantziego	Hombres	2011	365
01032 Lanciego/Lantziego	Hombres	2010	375
01032 Lanciego/Lantziego	Hombres	2009	362
01032 Lanciego/Lantziego	Hombres	2008	361
01032 Lanciego/Lantziego	Hombres	2007	360
01032 Lanciego/Lantziego	Hombres	2006	343
01032 Lanciego/Lantziego	Hombres	2005	334
01032 Lanciego/Lantziego	Hombres	2004	332
01032 Lanciego/Lantziego	Hombres	2003	342
01032 Lanciego/Lantziego	Hombres	2002	346
01032 Lanciego/Lantziego	Hombres	2001	342
01032 Lanciego/Lantziego	Hombres	2000	343
01032 Lanciego/Lantziego	Hombres	1999	340
01032 Lanciego/Lantziego	Hombres	1998	335
01032 Lanciego/Lantziego	Hombres	1997	""
01032 Lanciego/Lantziego	Hombres	1996	339
01032 Lanciego/Lantziego	Mujeres	2024	331
01032 Lanciego/Lantziego	Mujeres	2023	347
01032 Lanciego/Lantziego	Mujeres	2022	346
01032 Lanciego/Lantziego	Mujeres	2021	326
01032 Lanciego/Lantziego	Mujeres	2020	326
01032 Lanciego/Lantziego	Mujeres	2019	324
01032 Lanciego/Lantziego	Mujeres	2018	326
01032 Lanciego/Lantziego	Mujeres	2017	328
01032 Lanciego/Lantziego	Mujeres	2016	334
01032 Lanciego/Lantziego	Mujeres	2015	329
01032 Lanciego/Lantziego	Mujeres	2014	332
01032 Lanciego/Lantziego	Mujeres	2013	334
01032 Lanciego/Lantziego	Mujeres	2012	326
01032 Lanciego/Lantziego	Mujeres	2011	317
01032 Lanciego/Lantziego	Mujeres	2010	321
01032 Lanciego/Lantziego	Mujeres	2009	315
01032 Lanciego/Lantziego	Mujeres	2008	322
01032 Lanciego/Lantziego	Mujeres	2007	327
01032 Lanciego/Lantziego	Mujeres	2006	330
01032 Lanciego/Lantziego	Mujeres	2005	326
01032 Lanciego/Lantziego	Mujeres	2004	311
01032 Lanciego/Lantziego	Mujeres	2003	306
01032 Lanciego/Lantziego	Mujeres	2002	318
01032 Lanciego/Lantziego	Mujeres	2001	312
01032 Lanciego/Lantziego	Mujeres	2000	309
01032 Lanciego/Lantziego	Mujeres	1999	302
01032 Lanciego/Lantziego	Mujeres	1998	310
01032 Lanciego/Lantziego	Mujeres	1997	""
01032 Lanciego/Lantziego	Mujeres	1996	311
01902 Lantarón	Total	2024	926
01902 Lantarón	Total	2023	938
01902 Lantarón	Total	2022	931
01902 Lantarón	Total	2021	915
01902 Lantarón	Total	2020	877
01902 Lantarón	Total	2019	875
01902 Lantarón	Total	2018	872
01902 Lantarón	Total	2017	899
01902 Lantarón	Total	2016	888
01902 Lantarón	Total	2015	893
01902 Lantarón	Total	2014	931
01902 Lantarón	Total	2013	937
01902 Lantarón	Total	2012	929
01902 Lantarón	Total	2011	929
01902 Lantarón	Total	2010	957
01902 Lantarón	Total	2009	982
01902 Lantarón	Total	2008	938
01902 Lantarón	Total	2007	964
01902 Lantarón	Total	2006	957
01902 Lantarón	Total	2005	966
01902 Lantarón	Total	2004	935
01902 Lantarón	Total	2003	929
01902 Lantarón	Total	2002	974
01902 Lantarón	Total	2001	1.002
01902 Lantarón	Total	2000	964
01902 Lantarón	Total	1999	924
01902 Lantarón	Total	1998	901
01902 Lantarón	Total	1997	""
01902 Lantarón	Total	1996	829
01902 Lantarón	Hombres	2024	531
01902 Lantarón	Hombres	2023	525
01902 Lantarón	Hombres	2022	522
01902 Lantarón	Hombres	2021	514
01902 Lantarón	Hombres	2020	488
01902 Lantarón	Hombres	2019	494
01902 Lantarón	Hombres	2018	491
01902 Lantarón	Hombres	2017	502
01902 Lantarón	Hombres	2016	498
01902 Lantarón	Hombres	2015	506
01902 Lantarón	Hombres	2014	526
01902 Lantarón	Hombres	2013	525
01902 Lantarón	Hombres	2012	508
01902 Lantarón	Hombres	2011	516
01902 Lantarón	Hombres	2010	530
01902 Lantarón	Hombres	2009	543
01902 Lantarón	Hombres	2008	524
01902 Lantarón	Hombres	2007	537
01902 Lantarón	Hombres	2006	528
01902 Lantarón	Hombres	2005	523
01902 Lantarón	Hombres	2004	513
01902 Lantarón	Hombres	2003	512
01902 Lantarón	Hombres	2002	536
01902 Lantarón	Hombres	2001	561
01902 Lantarón	Hombres	2000	545
01902 Lantarón	Hombres	1999	529
01902 Lantarón	Hombres	1998	509
01902 Lantarón	Hombres	1997	""
01902 Lantarón	Hombres	1996	448
01902 Lantarón	Mujeres	2024	395
01902 Lantarón	Mujeres	2023	413
01902 Lantarón	Mujeres	2022	409
01902 Lantarón	Mujeres	2021	401
01902 Lantarón	Mujeres	2020	389
01902 Lantarón	Mujeres	2019	381
01902 Lantarón	Mujeres	2018	381
01902 Lantarón	Mujeres	2017	397
01902 Lantarón	Mujeres	2016	390
01902 Lantarón	Mujeres	2015	387
01902 Lantarón	Mujeres	2014	405
01902 Lantarón	Mujeres	2013	412
01902 Lantarón	Mujeres	2012	421
01902 Lantarón	Mujeres	2011	413
01902 Lantarón	Mujeres	2010	427
01902 Lantarón	Mujeres	2009	439
01902 Lantarón	Mujeres	2008	414
01902 Lantarón	Mujeres	2007	427
01902 Lantarón	Mujeres	2006	429
01902 Lantarón	Mujeres	2005	443
01902 Lantarón	Mujeres	2004	422
01902 Lantarón	Mujeres	2003	417
01902 Lantarón	Mujeres	2002	438
01902 Lantarón	Mujeres	2001	441
01902 Lantarón	Mujeres	2000	419
01902 Lantarón	Mujeres	1999	395
01902 Lantarón	Mujeres	1998	392
01902 Lantarón	Mujeres	1997	""
01902 Lantarón	Mujeres	1996	381
01033 Lapuebla de Labarca	Total	2024	859
01033 Lapuebla de Labarca	Total	2023	865
01033 Lapuebla de Labarca	Total	2022	870
01033 Lapuebla de Labarca	Total	2021	858
01033 Lapuebla de Labarca	Total	2020	865
01033 Lapuebla de Labarca	Total	2019	865
01033 Lapuebla de Labarca	Total	2018	857
01033 Lapuebla de Labarca	Total	2017	859
01033 Lapuebla de Labarca	Total	2016	852
01033 Lapuebla de Labarca	Total	2015	860
01033 Lapuebla de Labarca	Total	2014	861
01033 Lapuebla de Labarca	Total	2013	828
01033 Lapuebla de Labarca	Total	2012	848
01033 Lapuebla de Labarca	Total	2011	867
01033 Lapuebla de Labarca	Total	2010	866
01033 Lapuebla de Labarca	Total	2009	877
01033 Lapuebla de Labarca	Total	2008	910
01033 Lapuebla de Labarca	Total	2007	882
01033 Lapuebla de Labarca	Total	2006	842
01033 Lapuebla de Labarca	Total	2005	854
01033 Lapuebla de Labarca	Total	2004	848
01033 Lapuebla de Labarca	Total	2003	865
01033 Lapuebla de Labarca	Total	2002	877
01033 Lapuebla de Labarca	Total	2001	862
01033 Lapuebla de Labarca	Total	2000	865
01033 Lapuebla de Labarca	Total	1999	872
01033 Lapuebla de Labarca	Total	1998	864
01033 Lapuebla de Labarca	Total	1997	""
01033 Lapuebla de Labarca	Total	1996	861
01033 Lapuebla de Labarca	Hombres	2024	436
01033 Lapuebla de Labarca	Hombres	2023	445
01033 Lapuebla de Labarca	Hombres	2022	448
01033 Lapuebla de Labarca	Hombres	2021	436
01033 Lapuebla de Labarca	Hombres	2020	441
01033 Lapuebla de Labarca	Hombres	2019	439
01033 Lapuebla de Labarca	Hombres	2018	441
01033 Lapuebla de Labarca	Hombres	2017	448
01033 Lapuebla de Labarca	Hombres	2016	449
01033 Lapuebla de Labarca	Hombres	2015	449
01033 Lapuebla de Labarca	Hombres	2014	446
01033 Lapuebla de Labarca	Hombres	2013	430
01033 Lapuebla de Labarca	Hombres	2012	437
01033 Lapuebla de Labarca	Hombres	2011	444
01033 Lapuebla de Labarca	Hombres	2010	445
01033 Lapuebla de Labarca	Hombres	2009	449
01033 Lapuebla de Labarca	Hombres	2008	464
01033 Lapuebla de Labarca	Hombres	2007	454
01033 Lapuebla de Labarca	Hombres	2006	434
01033 Lapuebla de Labarca	Hombres	2005	443
01033 Lapuebla de Labarca	Hombres	2004	439
01033 Lapuebla de Labarca	Hombres	2003	449
01033 Lapuebla de Labarca	Hombres	2002	458
01033 Lapuebla de Labarca	Hombres	2001	444
01033 Lapuebla de Labarca	Hombres	2000	440
01033 Lapuebla de Labarca	Hombres	1999	443
01033 Lapuebla de Labarca	Hombres	1998	437
01033 Lapuebla de Labarca	Hombres	1997	""
01033 Lapuebla de Labarca	Hombres	1996	430
01033 Lapuebla de Labarca	Mujeres	2024	423
01033 Lapuebla de Labarca	Mujeres	2023	420
01033 Lapuebla de Labarca	Mujeres	2022	422
01033 Lapuebla de Labarca	Mujeres	2021	422
01033 Lapuebla de Labarca	Mujeres	2020	424
01033 Lapuebla de Labarca	Mujeres	2019	426
01033 Lapuebla de Labarca	Mujeres	2018	416
01033 Lapuebla de Labarca	Mujeres	2017	411
01033 Lapuebla de Labarca	Mujeres	2016	403
01033 Lapuebla de Labarca	Mujeres	2015	411
01033 Lapuebla de Labarca	Mujeres	2014	415
01033 Lapuebla de Labarca	Mujeres	2013	398
01033 Lapuebla de Labarca	Mujeres	2012	411
01033 Lapuebla de Labarca	Mujeres	2011	423
01033 Lapuebla de Labarca	Mujeres	2010	421
01033 Lapuebla de Labarca	Mujeres	2009	428
01033 Lapuebla de Labarca	Mujeres	2008	446
01033 Lapuebla de Labarca	Mujeres	2007	428
01033 Lapuebla de Labarca	Mujeres	2006	408
01033 Lapuebla de Labarca	Mujeres	2005	411
01033 Lapuebla de Labarca	Mujeres	2004	409
01033 Lapuebla de Labarca	Mujeres	2003	416
01033 Lapuebla de Labarca	Mujeres	2002	419
01033 Lapuebla de Labarca	Mujeres	2001	418
01033 Lapuebla de Labarca	Mujeres	2000	425
01033 Lapuebla de Labarca	Mujeres	1999	429
01033 Lapuebla de Labarca	Mujeres	1998	427
01033 Lapuebla de Labarca	Mujeres	1997	""
01033 Lapuebla de Labarca	Mujeres	1996	431
01036 Laudio/Llodio	Total	2024	17.982
01036 Laudio/Llodio	Total	2023	17.917
01036 Laudio/Llodio	Total	2022	17.906
01036 Laudio/Llodio	Total	2021	18.009
01036 Laudio/Llodio	Total	2020	18.118
01036 Laudio/Llodio	Total	2019	18.102
01036 Laudio/Llodio	Total	2018	18.205
01036 Laudio/Llodio	Total	2017	18.133
01036 Laudio/Llodio	Total	2016	18.212
01036 Laudio/Llodio	Total	2015	18.300
01036 Laudio/Llodio	Total	2014	18.428
01036 Laudio/Llodio	Total	2013	18.510
01036 Laudio/Llodio	Total	2012	18.498
01036 Laudio/Llodio	Total	2011	18.494
01036 Laudio/Llodio	Total	2010	18.420
01036 Laudio/Llodio	Total	2009	18.314
01036 Laudio/Llodio	Total	2008	18.276
01036 Laudio/Llodio	Total	2007	18.397
01036 Laudio/Llodio	Total	2006	18.478
01036 Laudio/Llodio	Total	2005	18.633
01036 Laudio/Llodio	Total	2004	18.721
01036 Laudio/Llodio	Total	2003	18.871
01036 Laudio/Llodio	Total	2002	19.026
01036 Laudio/Llodio	Total	2001	19.169
01036 Laudio/Llodio	Total	2000	19.260
01036 Laudio/Llodio	Total	1999	19.632
01036 Laudio/Llodio	Total	1998	19.694
01036 Laudio/Llodio	Total	1997	""
01036 Laudio/Llodio	Total	1996	19.913
01036 Laudio/Llodio	Hombres	2024	8.712
01036 Laudio/Llodio	Hombres	2023	8.685
01036 Laudio/Llodio	Hombres	2022	8.683
01036 Laudio/Llodio	Hombres	2021	8.767
01036 Laudio/Llodio	Hombres	2020	8.868
01036 Laudio/Llodio	Hombres	2019	8.868
01036 Laudio/Llodio	Hombres	2018	8.979
01036 Laudio/Llodio	Hombres	2017	8.965
01036 Laudio/Llodio	Hombres	2016	8.996
01036 Laudio/Llodio	Hombres	2015	9.046
01036 Laudio/Llodio	Hombres	2014	9.123
01036 Laudio/Llodio	Hombres	2013	9.152
01036 Laudio/Llodio	Hombres	2012	9.148
01036 Laudio/Llodio	Hombres	2011	9.135
01036 Laudio/Llodio	Hombres	2010	9.123
01036 Laudio/Llodio	Hombres	2009	9.058
01036 Laudio/Llodio	Hombres	2008	9.033
01036 Laudio/Llodio	Hombres	2007	9.100
01036 Laudio/Llodio	Hombres	2006	9.184
01036 Laudio/Llodio	Hombres	2005	9.288
01036 Laudio/Llodio	Hombres	2004	9.344
01036 Laudio/Llodio	Hombres	2003	9.418
01036 Laudio/Llodio	Hombres	2002	9.490
01036 Laudio/Llodio	Hombres	2001	9.567
01036 Laudio/Llodio	Hombres	2000	9.623
01036 Laudio/Llodio	Hombres	1999	9.825
01036 Laudio/Llodio	Hombres	1998	9.859
01036 Laudio/Llodio	Hombres	1997	""
01036 Laudio/Llodio	Hombres	1996	9.999
01036 Laudio/Llodio	Mujeres	2024	9.270
01036 Laudio/Llodio	Mujeres	2023	9.232
01036 Laudio/Llodio	Mujeres	2022	9.223
01036 Laudio/Llodio	Mujeres	2021	9.242
01036 Laudio/Llodio	Mujeres	2020	9.250
01036 Laudio/Llodio	Mujeres	2019	9.234
01036 Laudio/Llodio	Mujeres	2018	9.226
01036 Laudio/Llodio	Mujeres	2017	9.168
01036 Laudio/Llodio	Mujeres	2016	9.216
01036 Laudio/Llodio	Mujeres	2015	9.254
01036 Laudio/Llodio	Mujeres	2014	9.305
01036 Laudio/Llodio	Mujeres	2013	9.358
01036 Laudio/Llodio	Mujeres	2012	9.350
01036 Laudio/Llodio	Mujeres	2011	9.359
01036 Laudio/Llodio	Mujeres	2010	9.297
01036 Laudio/Llodio	Mujeres	2009	9.256
01036 Laudio/Llodio	Mujeres	2008	9.243
01036 Laudio/Llodio	Mujeres	2007	9.297
01036 Laudio/Llodio	Mujeres	2006	9.294
01036 Laudio/Llodio	Mujeres	2005	9.345
01036 Laudio/Llodio	Mujeres	2004	9.377
01036 Laudio/Llodio	Mujeres	2003	9.453
01036 Laudio/Llodio	Mujeres	2002	9.536
01036 Laudio/Llodio	Mujeres	2001	9.602
01036 Laudio/Llodio	Mujeres	2000	9.637
01036 Laudio/Llodio	Mujeres	1999	9.807
01036 Laudio/Llodio	Mujeres	1998	9.835
01036 Laudio/Llodio	Mujeres	1997	""
01036 Laudio/Llodio	Mujeres	1996	9.914
01058 Legutio	Total	2024	2.086
01058 Legutio	Total	2023	2.048
01058 Legutio	Total	2022	2.017
01058 Legutio	Total	2021	1.993
01058 Legutio	Total	2020	1.921
01058 Legutio	Total	2019	1.885
01058 Legutio	Total	2018	1.869
01058 Legutio	Total	2017	1.800
01058 Legutio	Total	2016	1.747
01058 Legutio	Total	2015	1.716
01058 Legutio	Total	2014	1.703
01058 Legutio	Total	2013	1.749
01058 Legutio	Total	2012	1.762
01058 Legutio	Total	2011	1.698
01058 Legutio	Total	2010	1.644
01058 Legutio	Total	2009	1.643
01058 Legutio	Total	2008	1.604
01058 Legutio	Total	2007	1.587
01058 Legutio	Total	2006	1.517
01058 Legutio	Total	2005	1.499
01058 Legutio	Total	2004	1.459
01058 Legutio	Total	2003	1.442
01058 Legutio	Total	2002	1.418
01058 Legutio	Total	2001	1.403
01058 Legutio	Total	2000	1.377
01058 Legutio	Total	1999	1.333
01058 Legutio	Total	1998	1.324
01058 Legutio	Total	1997	""
01058 Legutio	Total	1996	1.311
01058 Legutio	Hombres	2024	1.078
01058 Legutio	Hombres	2023	1.066
01058 Legutio	Hombres	2022	1.064
01058 Legutio	Hombres	2021	1.054
01058 Legutio	Hombres	2020	1.010
01058 Legutio	Hombres	2019	995
01058 Legutio	Hombres	2018	992
01058 Legutio	Hombres	2017	960
01058 Legutio	Hombres	2016	925
01058 Legutio	Hombres	2015	913
01058 Legutio	Hombres	2014	897
01058 Legutio	Hombres	2013	926
01058 Legutio	Hombres	2012	937
01058 Legutio	Hombres	2011	891
01058 Legutio	Hombres	2010	865
01058 Legutio	Hombres	2009	867
01058 Legutio	Hombres	2008	836
01058 Legutio	Hombres	2007	830
01058 Legutio	Hombres	2006	795
01058 Legutio	Hombres	2005	790
01058 Legutio	Hombres	2004	772
01058 Legutio	Hombres	2003	760
01058 Legutio	Hombres	2002	739
01058 Legutio	Hombres	2001	730
01058 Legutio	Hombres	2000	720
01058 Legutio	Hombres	1999	705
01058 Legutio	Hombres	1998	693
01058 Legutio	Hombres	1997	""
01058 Legutio	Hombres	1996	693
01058 Legutio	Mujeres	2024	1.008
01058 Legutio	Mujeres	2023	982
01058 Legutio	Mujeres	2022	953
01058 Legutio	Mujeres	2021	939
01058 Legutio	Mujeres	2020	911
01058 Legutio	Mujeres	2019	890
01058 Legutio	Mujeres	2018	877
01058 Legutio	Mujeres	2017	840
01058 Legutio	Mujeres	2016	822
01058 Legutio	Mujeres	2015	803
01058 Legutio	Mujeres	2014	806
01058 Legutio	Mujeres	2013	823
01058 Legutio	Mujeres	2012	825
01058 Legutio	Mujeres	2011	807
01058 Legutio	Mujeres	2010	779
01058 Legutio	Mujeres	2009	776
01058 Legutio	Mujeres	2008	768
01058 Legutio	Mujeres	2007	757
01058 Legutio	Mujeres	2006	722
01058 Legutio	Mujeres	2005	709
01058 Legutio	Mujeres	2004	687
01058 Legutio	Mujeres	2003	682
01058 Legutio	Mujeres	2002	679
01058 Legutio	Mujeres	2001	673
01058 Legutio	Mujeres	2000	657
01058 Legutio	Mujeres	1999	628
01058 Legutio	Mujeres	1998	631
01058 Legutio	Mujeres	1997	""
01058 Legutio	Mujeres	1996	618
01034 Leza	Total	2024	210
01034 Leza	Total	2023	220
01034 Leza	Total	2022	217
01034 Leza	Total	2021	219
01034 Leza	Total	2020	211
01034 Leza	Total	2019	203
01034 Leza	Total	2018	196
01034 Leza	Total	2017	203
01034 Leza	Total	2016	212
01034 Leza	Total	2015	216
01034 Leza	Total	2014	207
01034 Leza	Total	2013	213
01034 Leza	Total	2012	218
01034 Leza	Total	2011	213
01034 Leza	Total	2010	236
01034 Leza	Total	2009	225
01034 Leza	Total	2008	226
01034 Leza	Total	2007	230
01034 Leza	Total	2006	222
01034 Leza	Total	2005	230
01034 Leza	Total	2004	220
01034 Leza	Total	2003	210
01034 Leza	Total	2002	209
01034 Leza	Total	2001	203
01034 Leza	Total	2000	208
01034 Leza	Total	1999	196
01034 Leza	Total	1998	172
01034 Leza	Total	1997	""
01034 Leza	Total	1996	182
01034 Leza	Hombres	2024	107
01034 Leza	Hombres	2023	112
01034 Leza	Hombres	2022	112
01034 Leza	Hombres	2021	112
01034 Leza	Hombres	2020	106
01034 Leza	Hombres	2019	100
01034 Leza	Hombres	2018	100
01034 Leza	Hombres	2017	100
01034 Leza	Hombres	2016	103
01034 Leza	Hombres	2015	107
01034 Leza	Hombres	2014	106
01034 Leza	Hombres	2013	112
01034 Leza	Hombres	2012	113
01034 Leza	Hombres	2011	112
01034 Leza	Hombres	2010	131
01034 Leza	Hombres	2009	126
01034 Leza	Hombres	2008	125
01034 Leza	Hombres	2007	125
01034 Leza	Hombres	2006	123
01034 Leza	Hombres	2005	124
01034 Leza	Hombres	2004	118
01034 Leza	Hombres	2003	112
01034 Leza	Hombres	2002	113
01034 Leza	Hombres	2001	109
01034 Leza	Hombres	2000	114
01034 Leza	Hombres	1999	107
01034 Leza	Hombres	1998	93
01034 Leza	Hombres	1997	""
01034 Leza	Hombres	1996	99
01034 Leza	Mujeres	2024	103
01034 Leza	Mujeres	2023	108
01034 Leza	Mujeres	2022	105
01034 Leza	Mujeres	2021	107
01034 Leza	Mujeres	2020	105
01034 Leza	Mujeres	2019	103
01034 Leza	Mujeres	2018	96
01034 Leza	Mujeres	2017	103
01034 Leza	Mujeres	2016	109
01034 Leza	Mujeres	2015	109
01034 Leza	Mujeres	2014	101
01034 Leza	Mujeres	2013	101
01034 Leza	Mujeres	2012	105
01034 Leza	Mujeres	2011	101
01034 Leza	Mujeres	2010	105
01034 Leza	Mujeres	2009	99
01034 Leza	Mujeres	2008	101
01034 Leza	Mujeres	2007	105
01034 Leza	Mujeres	2006	99
01034 Leza	Mujeres	2005	106
01034 Leza	Mujeres	2004	102
01034 Leza	Mujeres	2003	98
01034 Leza	Mujeres	2002	96
01034 Leza	Mujeres	2001	94
01034 Leza	Mujeres	2000	94
01034 Leza	Mujeres	1999	89
01034 Leza	Mujeres	1998	79
01034 Leza	Mujeres	1997	""
01034 Leza	Mujeres	1996	83
01039 Moreda de Álava/Moreda Araba	Total	2024	215
01039 Moreda de Álava/Moreda Araba	Total	2023	208
01039 Moreda de Álava/Moreda Araba	Total	2022	216
01039 Moreda de Álava/Moreda Araba	Total	2021	209
01039 Moreda de Álava/Moreda Araba	Total	2020	211
01039 Moreda de Álava/Moreda Araba	Total	2019	221
01039 Moreda de Álava/Moreda Araba	Total	2018	229
01039 Moreda de Álava/Moreda Araba	Total	2017	230
01039 Moreda de Álava/Moreda Araba	Total	2016	229
01039 Moreda de Álava/Moreda Araba	Total	2015	233
01039 Moreda de Álava/Moreda Araba	Total	2014	236
01039 Moreda de Álava/Moreda Araba	Total	2013	238
01039 Moreda de Álava/Moreda Araba	Total	2012	246
01039 Moreda de Álava/Moreda Araba	Total	2011	249
01039 Moreda de Álava/Moreda Araba	Total	2010	249
01039 Moreda de Álava/Moreda Araba	Total	2009	261
01039 Moreda de Álava/Moreda Araba	Total	2008	267
01039 Moreda de Álava/Moreda Araba	Total	2007	275
01039 Moreda de Álava/Moreda Araba	Total	2006	274
01039 Moreda de Álava/Moreda Araba	Total	2005	280
01039 Moreda de Álava/Moreda Araba	Total	2004	276
01039 Moreda de Álava/Moreda Araba	Total	2003	280
01039 Moreda de Álava/Moreda Araba	Total	2002	287
01039 Moreda de Álava/Moreda Araba	Total	2001	286
01039 Moreda de Álava/Moreda Araba	Total	2000	290
01039 Moreda de Álava/Moreda Araba	Total	1999	292
01039 Moreda de Álava/Moreda Araba	Total	1998	289
01039 Moreda de Álava/Moreda Araba	Total	1997	""
01039 Moreda de Álava/Moreda Araba	Total	1996	283
01039 Moreda de Álava/Moreda Araba	Hombres	2024	114
01039 Moreda de Álava/Moreda Araba	Hombres	2023	110
01039 Moreda de Álava/Moreda Araba	Hombres	2022	112
01039 Moreda de Álava/Moreda Araba	Hombres	2021	107
01039 Moreda de Álava/Moreda Araba	Hombres	2020	105
01039 Moreda de Álava/Moreda Araba	Hombres	2019	108
01039 Moreda de Álava/Moreda Araba	Hombres	2018	113
01039 Moreda de Álava/Moreda Araba	Hombres	2017	115
01039 Moreda de Álava/Moreda Araba	Hombres	2016	115
01039 Moreda de Álava/Moreda Araba	Hombres	2015	117
01039 Moreda de Álava/Moreda Araba	Hombres	2014	119
01039 Moreda de Álava/Moreda Araba	Hombres	2013	118
01039 Moreda de Álava/Moreda Araba	Hombres	2012	126
01039 Moreda de Álava/Moreda Araba	Hombres	2011	126
01039 Moreda de Álava/Moreda Araba	Hombres	2010	125
01039 Moreda de Álava/Moreda Araba	Hombres	2009	131
01039 Moreda de Álava/Moreda Araba	Hombres	2008	134
01039 Moreda de Álava/Moreda Araba	Hombres	2007	133
01039 Moreda de Álava/Moreda Araba	Hombres	2006	133
01039 Moreda de Álava/Moreda Araba	Hombres	2005	141
01039 Moreda de Álava/Moreda Araba	Hombres	2004	142
01039 Moreda de Álava/Moreda Araba	Hombres	2003	145
01039 Moreda de Álava/Moreda Araba	Hombres	2002	150
01039 Moreda de Álava/Moreda Araba	Hombres	2001	152
01039 Moreda de Álava/Moreda Araba	Hombres	2000	157
01039 Moreda de Álava/Moreda Araba	Hombres	1999	157
01039 Moreda de Álava/Moreda Araba	Hombres	1998	155
01039 Moreda de Álava/Moreda Araba	Hombres	1997	""
01039 Moreda de Álava/Moreda Araba	Hombres	1996	155
01039 Moreda de Álava/Moreda Araba	Mujeres	2024	101
01039 Moreda de Álava/Moreda Araba	Mujeres	2023	98
01039 Moreda de Álava/Moreda Araba	Mujeres	2022	104
01039 Moreda de Álava/Moreda Araba	Mujeres	2021	102
01039 Moreda de Álava/Moreda Araba	Mujeres	2020	106
01039 Moreda de Álava/Moreda Araba	Mujeres	2019	113
01039 Moreda de Álava/Moreda Araba	Mujeres	2018	116
01039 Moreda de Álava/Moreda Araba	Mujeres	2017	115
01039 Moreda de Álava/Moreda Araba	Mujeres	2016	114
01039 Moreda de Álava/Moreda Araba	Mujeres	2015	116
01039 Moreda de Álava/Moreda Araba	Mujeres	2014	117
01039 Moreda de Álava/Moreda Araba	Mujeres	2013	120
01039 Moreda de Álava/Moreda Araba	Mujeres	2012	120
01039 Moreda de Álava/Moreda Araba	Mujeres	2011	123
01039 Moreda de Álava/Moreda Araba	Mujeres	2010	124
